scrape_time_utc,event_id,home_team,away_team,bookmaker,player,side,line,american_odds,implied_probability
2026-05-25T22:29:04.531967+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jared McCain,Under,10.5,100,0.5
2026-05-25T22:29:04.531971+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Chet Holmgren,Over,12.5,-143,0.588477366255144
2026-05-25T22:29:04.531974+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Chet Holmgren,Under,12.5,106,0.4854368932038835
2026-05-25T22:29:04.531978+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Cason Wallace,Over,7.5,-165,0.6226415094339622
2026-05-25T22:29:04.531982+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Cason Wallace,Under,7.5,118,0.45871559633027525
2026-05-25T22:29:04.531985+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Isaiah Hartenstein,Over,6.5,-124,0.5535714285714286
2026-05-25T22:29:04.531990+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Isaiah Hartenstein,Under,6.5,-110,0.5238095238095238
2026-05-25T22:29:04.531994+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jalen Williams,Over,13.5,-148,0.5967741935483871
2026-05-25T22:29:04.531998+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jalen Williams,Under,13.5,108,0.4807692307692308
2026-05-25T22:29:04.532001+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Luguentz Dort,Over,5.5,-107,0.5169082125603864
2026-05-25T22:29:04.532005+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Luguentz Dort,Under,5.5,-127,0.5594713656387665
2026-05-25T22:29:04.532009+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Shai Gilgeous-Alexander,Over,30.5,-110,0.5238095238095238
2026-05-25T22:29:04.532015+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Shai Gilgeous-Alexander,Under,30.5,-120,0.5454545454545454
2026-05-25T22:29:04.532018+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Dylan Harper,Over,8.5,-130,0.5652173913043478
2026-05-25T22:29:04.532022+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Dylan Harper,Under,8.5,-105,0.5121951219512195
2026-05-25T22:29:04.532026+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Jared McCain,Over,11.5,-115,0.5348837209302325
2026-05-25T22:29:04.532029+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Jared McCain,Under,11.5,-115,0.5348837209302325
2026-05-25T22:29:04.532033+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Alex Caruso,Over,7.5,-140,0.5833333333333334
2026-05-25T22:29:04.532037+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Alex Caruso,Under,7.5,105,0.4878048780487805
2026-05-25T22:29:04.532041+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Stephon Castle,Over,17.5,-105,0.5121951219512195
2026-05-25T22:29:04.532044+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Stephon Castle,Under,17.5,-130,0.5652173913043478
2026-05-25T22:29:04.532048+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Chet Holmgren,Over,12.5,-130,0.5652173913043478
2026-05-25T22:29:04.532051+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Chet Holmgren,Under,12.5,-105,0.5121951219512195
2026-05-25T22:29:04.532055+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Jalen Williams,Over,15.5,100,0.5
2026-05-25T22:29:04.532066+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Jalen Williams,Under,15.5,-135,0.574468085106383
2026-05-25T22:29:04.532070+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Luguentz Dort,Over,5.5,-115,0.5348837209302325
2026-05-25T22:29:04.532073+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Luguentz Dort,Under,5.5,-115,0.5348837209302325
2026-05-25T22:29:04.532077+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Cason Wallace,Over,8.5,-135,0.574468085106383
2026-05-25T22:29:04.532080+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Cason Wallace,Under,8.5,100,0.5
2026-05-25T22:29:04.532084+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Isaiah Hartenstein,Over,6.5,-130,0.5652173913043478
2026-05-25T22:29:04.532087+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Isaiah Hartenstein,Under,6.5,-105,0.5121951219512195
2026-05-25T22:29:04.532091+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,De'Aaron Fox,Over,13.5,-130,0.5652173913043478
2026-05-25T22:29:04.532095+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,De'Aaron Fox,Under,13.5,-105,0.5121951219512195
2026-05-25T22:29:04.532099+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Devin Vassell,Over,13.5,-130,0.5652173913043478
2026-05-25T22:29:04.532102+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Devin Vassell,Under,13.5,-105,0.5121951219512195
2026-05-25T22:29:04.532105+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Victor Wembanyama,Over,25.5,-111,0.5260663507109005
2026-05-25T22:29:04.532109+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Victor Wembanyama,Under,25.5,-118,0.5412844036697247
2026-05-25T22:29:04.532113+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Julian Champagnie,Over,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.532116+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetMGM,Julian Champagnie,Under,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.532121+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Over,6.5,-240,0.7058823529411765
2026-05-25T22:29:04.532124+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Under,6.5,175,0.36363636363636365
2026-05-25T22:29:04.532129+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Over,7.5,-165,0.6226415094339622
2026-05-25T22:29:04.532132+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Under,7.5,125,0.4444444444444444
2026-05-25T22:29:04.532135+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Over,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.532139+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Under,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.532142+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Over,9.5,120,0.45454545454545453
2026-05-25T22:29:04.532146+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Under,9.5,-160,0.6153846153846154
2026-05-25T22:29:04.532149+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Over,10.5,160,0.38461538461538464
2026-05-25T22:29:04.532152+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Alex Caruso,Under,10.5,-215,0.6825396825396826
2026-05-25T22:29:04.532155+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Over,6.5,-240,0.7058823529411765
2026-05-25T22:29:04.532159+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Under,6.5,175,0.36363636363636365
2026-05-25T22:29:04.532165+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Over,7.5,-165,0.6226415094339622
2026-05-25T22:29:04.532168+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Under,7.5,125,0.4444444444444444
2026-05-25T22:29:04.532171+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Over,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.532174+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Under,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.532177+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Over,9.5,120,0.45454545454545453
2026-05-25T22:29:04.532180+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Under,9.5,-160,0.6153846153846154
2026-05-25T22:29:04.532183+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Over,10.5,160,0.38461538461538464
2026-05-25T22:29:04.532187+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Cason Wallace,Under,10.5,-215,0.6825396825396826
2026-05-25T22:29:04.532190+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Over,10.5,-260,0.7222222222222222
2026-05-25T22:29:04.532194+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Under,10.5,190,0.3448275862068966
2026-05-25T22:29:04.532197+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Over,11.5,-185,0.6491228070175439
2026-05-25T22:29:04.532200+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Under,11.5,140,0.4166666666666667
2026-05-25T22:29:04.532203+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Over,12.5,-135,0.574468085106383
2026-05-25T22:29:04.532206+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Under,12.5,105,0.4878048780487805
2026-05-25T22:29:04.532209+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Over,13.5,-105,0.5121951219512195
2026-05-25T22:29:04.532213+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Under,13.5,-125,0.5555555555555556
2026-05-25T22:29:04.532216+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Over,14.5,120,0.45454545454545453
2026-05-25T22:29:04.532219+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Under,14.5,-160,0.6153846153846154
2026-05-25T22:29:04.532222+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Over,15.5,155,0.39215686274509803
2026-05-25T22:29:04.532225+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Under,15.5,-210,0.6774193548387096
2026-05-25T22:29:04.532228+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Over,16.5,200,0.3333333333333333
2026-05-25T22:29:04.532231+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Chet Holmgren,Under,16.5,-275,0.7333333333333333
2026-05-25T22:29:04.532235+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Over,11.5,-240,0.7058823529411765
2026-05-25T22:29:04.532238+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Under,11.5,175,0.36363636363636365
2026-05-25T22:29:04.532241+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Over,12.5,-170,0.6296296296296297
2026-05-25T22:29:04.532244+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Under,12.5,130,0.43478260869565216
2026-05-25T22:29:04.532248+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Over,13.5,-130,0.5652173913043478
2026-05-25T22:29:04.532263+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Under,13.5,100,0.5
2026-05-25T22:29:04.532266+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Over,14.5,100,0.5
2026-05-25T22:29:04.532270+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Under,14.5,-130,0.5652173913043478
2026-05-25T22:29:04.532274+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Over,15.5,130,0.43478260869565216
2026-05-25T22:29:04.532280+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Under,15.5,-170,0.6296296296296297
2026-05-25T22:29:04.532284+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Over,16.5,160,0.38461538461538464
2026-05-25T22:29:04.532287+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Under,16.5,-215,0.6825396825396826
2026-05-25T22:29:04.532290+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Over,17.5,205,0.32786885245901637
2026-05-25T22:29:04.532293+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,De'Aaron Fox,Under,17.5,-280,0.7368421052631579
2026-05-25T22:29:04.532297+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Over,10.5,-300,0.75
2026-05-25T22:29:04.532300+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Under,10.5,215,0.31746031746031744
2026-05-25T22:29:04.532303+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Over,11.5,-215,0.6825396825396826
2026-05-25T22:29:04.532306+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Under,11.5,160,0.38461538461538464
2026-05-25T22:29:04.532309+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Over,12.5,-160,0.6153846153846154
2026-05-25T22:29:04.532313+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Under,12.5,120,0.45454545454545453
2026-05-25T22:29:04.532316+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Over,13.5,-120,0.5454545454545454
2026-05-25T22:29:04.532319+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Under,13.5,-110,0.5238095238095238
2026-05-25T22:29:04.532322+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Over,14.5,110,0.47619047619047616
2026-05-25T22:29:04.532325+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Under,14.5,-145,0.5918367346938775
2026-05-25T22:29:04.532329+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Over,15.5,140,0.4166666666666667
2026-05-25T22:29:04.532332+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Under,15.5,-185,0.6491228070175439
2026-05-25T22:29:04.532336+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Over,16.5,175,0.36363636363636365
2026-05-25T22:29:04.532339+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Devin Vassell,Under,16.5,-240,0.7058823529411765
2026-05-25T22:29:04.532342+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Over,6.5,-280,0.7368421052631579
2026-05-25T22:29:04.532345+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Under,6.5,205,0.32786885245901637
2026-05-25T22:29:04.532348+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Over,7.5,-185,0.6491228070175439
2026-05-25T22:29:04.532351+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Under,7.5,140,0.4166666666666667
2026-05-25T22:29:04.532354+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Over,8.5,-130,0.5652173913043478
2026-05-25T22:29:04.532357+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Under,8.5,100,0.5
2026-05-25T22:29:04.532360+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Over,9.5,105,0.4878048780487805
2026-05-25T22:29:04.532363+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Under,9.5,-135,0.574468085106383
2026-05-25T22:29:04.532366+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Over,10.5,140,0.4166666666666667
2026-05-25T22:29:04.532370+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Under,10.5,-185,0.6491228070175439
2026-05-25T22:29:04.532373+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Over,11.5,185,0.3508771929824561
2026-05-25T22:29:04.532376+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Dylan Harper,Under,11.5,-250,0.7142857142857143
2026-05-25T22:29:04.532379+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Over,4.5,-260,0.7222222222222222
2026-05-25T22:29:04.532382+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Under,4.5,190,0.3448275862068966
2026-05-25T22:29:04.532386+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Over,5.5,-165,0.6226415094339622
2026-05-25T22:29:04.532390+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Under,5.5,125,0.4444444444444444
2026-05-25T22:29:04.532394+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Over,6.5,-110,0.5238095238095238
2026-05-25T22:29:04.532397+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Under,6.5,-120,0.5454545454545454
2026-05-25T22:29:04.532400+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Over,7.5,130,0.43478260869565216
2026-05-25T22:29:04.532403+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Under,7.5,-170,0.6296296296296297
2026-05-25T22:29:04.532407+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Over,8.5,180,0.35714285714285715
2026-05-25T22:29:04.532411+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Isaiah Hartenstein,Under,8.5,-245,0.7101449275362319
2026-05-25T22:29:04.532414+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Over,11.5,-290,0.7435897435897436
2026-05-25T22:29:04.532418+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Under,11.5,210,0.3225806451612903
2026-05-25T22:29:04.532422+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Over,12.5,-210,0.6774193548387096
2026-05-25T22:29:04.532426+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Under,12.5,155,0.39215686274509803
2026-05-25T22:29:04.532430+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Over,13.5,-160,0.6153846153846154
2026-05-25T22:29:04.532434+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Under,13.5,120,0.45454545454545453
2026-05-25T22:29:04.532440+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Over,14.5,-120,0.5454545454545454
2026-05-25T22:29:04.532443+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Under,14.5,-110,0.5238095238095238
2026-05-25T22:29:04.532447+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Over,15.5,110,0.47619047619047616
2026-05-25T22:29:04.532450+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Under,15.5,-145,0.5918367346938775
2026-05-25T22:29:04.532454+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Over,16.5,135,0.425531914893617
2026-05-25T22:29:04.532458+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Under,16.5,-180,0.6428571428571429
2026-05-25T22:29:04.532461+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Over,17.5,170,0.37037037037037035
2026-05-25T22:29:04.532465+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jalen Williams,Under,17.5,-230,0.696969696969697
2026-05-25T22:29:04.532468+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Over,8.5,-275,0.7333333333333333
2026-05-25T22:29:04.532472+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Under,8.5,200,0.3333333333333333
2026-05-25T22:29:04.532478+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Over,9.5,-190,0.6551724137931034
2026-05-25T22:29:04.532482+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Under,9.5,145,0.40816326530612246
2026-05-25T22:29:04.532486+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Over,10.5,-145,0.5918367346938775
2026-05-25T22:29:04.532489+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Under,10.5,110,0.47619047619047616
2026-05-25T22:29:04.532492+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Over,11.5,-105,0.5121951219512195
2026-05-25T22:29:04.532496+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Under,11.5,-125,0.5555555555555556
2026-05-25T22:29:04.532499+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Bovada,Jared McCain,Over,12.5,125,0.4444444444444444
