date,game,home_team,away_team,event_id,commence_time,snapshot_time_utc,total_line,over_odds,under_odds,bookmaker_key
2021-11-03,Toronto Raptors @ Washington Wizards,Washington Wizards,Toronto Raptors,e0a5048078d0a3e863bc6ed3a84df8b6,2021-11-03T23:10:00Z,2021-11-03T16:00:00Z,212.5,-110,-110,draftkings
2021-11-03,New York Knicks @ Indiana Pacers,Indiana Pacers,New York Knicks,a1727944671272a02875b30efffb892b,2021-11-03T23:10:00Z,2021-11-03T16:00:00Z,215.0,-110,-110,draftkings
2021-11-03,Boston Celtics @ Orlando Magic,Orlando Magic,Boston Celtics,6493352644e31f1e342a0f3864e0f6e2,2021-11-03T23:10:00Z,2021-11-03T16:00:00Z,212.0,-110,-110,draftkings
2021-11-03,Portland Trail Blazers @ Cleveland Cavaliers,Cleveland Cavaliers,Portland Trail Blazers,db95ebca090c455c257f2dd50ef87555,2021-11-03T23:10:00Z,2021-11-03T16:00:00Z,217.0,-110,-110,draftkings
2021-11-03,Denver Nuggets @ Memphis Grizzlies,Memphis Grizzlies,Denver Nuggets,47516f3d33748fdb3f5501f4c10f50ae,2021-11-04T00:10:00Z,2021-11-03T16:00:00Z,215.5,-110,-110,draftkings
2021-11-03,Charlotte Hornets @ Golden State Warriors,Golden State Warriors,Charlotte Hornets,a68220ada3e1c91b5cba0a2f7f064587,2021-11-04T02:10:00Z,2021-11-03T16:00:00Z,227.0,-110,-110,draftkings
2021-11-03,Chicago Bulls @ Philadelphia 76ers,Philadelphia 76ers,Chicago Bulls,c5f2d6a42d6ec937f6bcb5af178a30cf,2021-11-03T23:10:00Z,2021-11-03T16:00:00Z,215.5,-110,-110,draftkings
2021-11-03,Atlanta Hawks @ Brooklyn Nets,Brooklyn Nets,Atlanta Hawks,705f1aa7353f8c1a18f5f7e006dc2128,2021-11-03T23:40:00Z,2021-11-03T16:00:00Z,220.0,-115,-105,draftkings
2021-11-03,Los Angeles Clippers @ Minnesota Timberwolves,Minnesota Timberwolves,Los Angeles Clippers,8ab6ead26665dac91a60d98118aea155,2021-11-04T00:10:00Z,2021-11-03T16:00:00Z,214.0,-105,-115,draftkings
2021-11-03,Dallas Mavericks @ San Antonio Spurs,San Antonio Spurs,Dallas Mavericks,6df4abaec671e790e5f5e07c49ccdbe5,2021-11-04T00:40:00Z,2021-11-03T16:00:00Z,216.5,-110,-110,draftkings
2021-11-03,New Orleans Pelicans @ Sacramento Kings,Sacramento Kings,New Orleans Pelicans,bbe96dc756916f82bb9a3fafc3dc9ed7,2021-11-04T02:10:00Z,2021-11-03T16:00:00Z,219.5,-110,-110,draftkings
2021-11-04,Boston Celtics @ Miami Heat,Miami Heat,Boston Celtics,bc584d7cafc2fb686cfb830b82da4207,2021-11-04T23:40:00Z,2021-11-04T16:00:00Z,214.5,-105,-115,draftkings
2021-11-04,Oklahoma City Thunder @ Los Angeles Lakers,Los Angeles Lakers,Oklahoma City Thunder,443c28ba4fc2f07f2b97d2be804debb3,2021-11-05T02:40:00Z,2021-11-04T16:00:00Z,214.5,-115,-105,draftkings
2021-11-04,Philadelphia 76ers @ Detroit Pistons,Detroit Pistons,Philadelphia 76ers,b4b3488babf92d5d986062465d3f340f,2021-11-04T23:10:00Z,2021-11-04T16:00:00Z,208.0,-110,-110,draftkings
2021-11-04,Utah Jazz @ Atlanta Hawks,Atlanta Hawks,Utah Jazz,57e83a16c664974f33d00bc24d766836,2021-11-04T23:40:00Z,2021-11-04T16:00:00Z,220.5,-110,-110,draftkings
2021-11-04,Houston Rockets @ Phoenix Suns,Phoenix Suns,Houston Rockets,0a98efd63da4329c67fa2efd50c737b7,2021-11-05T02:10:00Z,2021-11-04T16:00:00Z,217.5,-115,-105,draftkings
2021-11-05,Charlotte Hornets @ Sacramento Kings,Sacramento Kings,Charlotte Hornets,b1ac78eb7ba03545f8e37df1bf76e52d,2021-11-06T02:10:00Z,2021-11-05T16:00:00Z,231.0,-110,-110,draftkings
2021-11-05,Indiana Pacers @ Portland Trail Blazers,Portland Trail Blazers,Indiana Pacers,b324432ac52c2c8cde8cee11297c5568,2021-11-06T02:10:00Z,2021-11-05T16:00:00Z,223.5,-110,-110,draftkings
2021-11-05,San Antonio Spurs @ Orlando Magic,Orlando Magic,San Antonio Spurs,1f038cf18540e0a34b11af2fbe7e13ac,2021-11-05T23:10:00Z,2021-11-05T16:00:00Z,213.5,-110,-110,draftkings
2021-11-05,Brooklyn Nets @ Detroit Pistons,Detroit Pistons,Brooklyn Nets,e9c4463643160f5d10299e9ce11e5ff2,2021-11-05T23:10:00Z,2021-11-05T16:00:00Z,211.0,-110,-110,draftkings
2021-11-05,Memphis Grizzlies @ Washington Wizards,Washington Wizards,Memphis Grizzlies,10938934d67fcacd002546ea6c3429e3,2021-11-05T23:10:00Z,2021-11-05T16:00:00Z,221.0,-105,-115,draftkings
2021-11-05,New York Knicks @ Milwaukee Bucks,Milwaukee Bucks,New York Knicks,d3829bab3a3d289b9da72a3f79b9dd1b,2021-11-05T23:40:00Z,2021-11-05T16:00:00Z,218.0,-105,-115,draftkings
2021-11-05,Cleveland Cavaliers @ Toronto Raptors,Toronto Raptors,Cleveland Cavaliers,835d7d324a6200b73977e8556f16c52f,2021-11-05T23:40:00Z,2021-11-05T16:00:00Z,204.5,-110,-110,draftkings
2021-11-05,Los Angeles Clippers @ Minnesota Timberwolves,Minnesota Timberwolves,Los Angeles Clippers,1de9941efba8a214642825b64e291dcb,2021-11-06T00:10:00Z,2021-11-05T16:00:00Z,215.5,-110,-110,draftkings
2021-11-05,New Orleans Pelicans @ Golden State Warriors,Golden State Warriors,New Orleans Pelicans,4c325baf838ed316c0e10c5e27f23cd6,2021-11-06T02:10:00Z,2021-11-05T16:00:00Z,214.0,-110,-110,draftkings
2021-11-06,Houston Rockets @ Denver Nuggets,Denver Nuggets,Houston Rockets,25b8d45c714bf47d6568cb95463c2c77,2021-11-06T21:10:00Z,2021-11-06T16:00:00Z,216.5,-115,-105,draftkings
2021-11-06,Philadelphia 76ers @ Chicago Bulls,Chicago Bulls,Philadelphia 76ers,10529c854d72204c4a3225b614480e81,2021-11-07T00:10:00Z,2021-11-06T16:00:00Z,215.5,-110,-110,draftkings
2021-11-06,Atlanta Hawks @ Phoenix Suns,Phoenix Suns,Atlanta Hawks,bb17ed515f5e25a4b011cb3a2817f511,2021-11-07T02:10:00Z,2021-11-06T16:00:00Z,221.5,-105,-115,draftkings
2021-11-06,Utah Jazz @ Miami Heat,Miami Heat,Utah Jazz,88229699758b969e9c2958d09730ba2a,2021-11-06T23:40:00Z,2021-11-06T16:00:00Z,210.5,-115,-105,draftkings
2021-11-06,Boston Celtics @ Dallas Mavericks,Dallas Mavericks,Boston Celtics,45ebd3e49f19742c8c09bc3bbcb57df8,2021-11-07T00:40:00Z,2021-11-06T16:00:00Z,210.0,-105,-115,draftkings
2021-11-06,Los Angeles Lakers @ Portland Trail Blazers,Portland Trail Blazers,Los Angeles Lakers,c40bf624b8e687292ac268cfd5774476,2021-11-07T02:40:00Z,2021-11-06T16:00:00Z,222.5,-105,-115,draftkings
2021-11-07,Brooklyn Nets @ Toronto Raptors,Toronto Raptors,Brooklyn Nets,c3f9cfe765003ed81360674ec079aaed,2021-11-07T20:40:00Z,2021-11-07T16:00:00Z,208.5,-105,-115,draftkings
2021-11-07,San Antonio Spurs @ Oklahoma City Thunder,Oklahoma City Thunder,San Antonio Spurs,c5d5a1ccdf1718c53152e85607d2566e,2021-11-08T00:10:00Z,2021-11-07T16:00:00Z,213.5,-110,-110,draftkings
2021-11-07,Charlotte Hornets @ Los Angeles Clippers,Los Angeles Clippers,Charlotte Hornets,bf4e9b5496d0bee6d3c43039ecf08b81,2021-11-08T02:10:00Z,2021-11-07T16:00:00Z,223.5,-110,-110,draftkings
2021-11-07,Milwaukee Bucks @ Washington Wizards,Washington Wizards,Milwaukee Bucks,f7dfd366eab98325ebfd2c9a699beb8b,2021-11-07T23:10:00Z,2021-11-07T16:00:00Z,219.5,-110,-110,draftkings
2021-11-07,Cleveland Cavaliers @ New York Knicks,New York Knicks,Cleveland Cavaliers,eabb3bd1ea2bd426dfe1842862e0d5bf,2021-11-07T23:10:00Z,2021-11-07T16:00:00Z,207.0,-110,-110,draftkings
2021-11-07,Houston Rockets @ Golden State Warriors,Golden State Warriors,Houston Rockets,03205c9d367d774a9462152369b76e48,2021-11-08T01:40:00Z,2021-11-07T16:00:00Z,218.5,-115,-105,draftkings
2021-11-07,Utah Jazz @ Orlando Magic,Orlando Magic,Utah Jazz,94689aae5bf3e9db71097fcd609b54ad,2021-11-07T23:10:00Z,2021-11-07T16:00:00Z,209.5,-110,-110,draftkings
2021-11-07,Indiana Pacers @ Sacramento Kings,Sacramento Kings,Indiana Pacers,9b414f313a3021bcf87f4cde1dc51c13,2021-11-07T23:10:00Z,2021-11-07T16:00:00Z,225.5,-115,-105,draftkings
2021-11-08,Miami Heat @ Denver Nuggets,Denver Nuggets,Miami Heat,8c3fe85003936f00760b25f201ef8507,2021-11-09T02:10:00Z,2021-11-08T16:00:00Z,204.0,-115,-105,draftkings
2021-11-08,Atlanta Hawks @ Golden State Warriors,Golden State Warriors,Atlanta Hawks,2ff4223a4d0a3e083303a58158a8422c,2021-11-09T03:10:00Z,2021-11-08T16:00:00Z,222.0,-110,-110,draftkings
2021-11-08,New York Knicks @ Philadelphia 76ers,Philadelphia 76ers,New York Knicks,72ad17bfc531edfd515652b80f5c4b11,2021-11-09T00:10:00Z,2021-11-08T16:00:00Z,212.0,-110,-110,draftkings
2021-11-08,Brooklyn Nets @ Chicago Bulls,Chicago Bulls,Brooklyn Nets,66e0542e870c4a3399c41f93c13b018f,2021-11-09T01:10:00Z,2021-11-08T16:00:00Z,216.5,-110,-110,draftkings
2021-11-08,Minnesota Timberwolves @ Memphis Grizzlies,Memphis Grizzlies,Minnesota Timberwolves,c982f001a0b6b3992ac5d09debc2a4e3,2021-11-09T01:10:00Z,2021-11-08T16:00:00Z,217.0,-105,-115,draftkings
2021-11-08,New Orleans Pelicans @ Dallas Mavericks,Dallas Mavericks,New Orleans Pelicans,1189dd52d50d3db0a24544508651c12a,2021-11-09T01:40:00Z,2021-11-08T16:00:00Z,212.5,-115,-105,draftkings
2021-11-08,Phoenix Suns @ Sacramento Kings,Sacramento Kings,Phoenix Suns,16d78da4251071a9b3633a310c175066,2021-11-09T03:10:00Z,2021-11-08T16:00:00Z,224.5,-115,-105,draftkings
2021-11-08,Charlotte Hornets @ Los Angeles Lakers,Los Angeles Lakers,Charlotte Hornets,3a170052667b1b173581fe605c6e1af4,2021-11-09T03:40:00Z,2021-11-08T16:00:00Z,226.0,-115,-105,draftkings
2021-11-09,Portland Trail Blazers @ Los Angeles Clippers,Los Angeles Clippers,Portland Trail Blazers,0685ebcaa5aa3ea409bdb06a475bf486,2021-11-10T03:05:00Z,2021-11-09T16:00:00Z,221.0,-110,-110,draftkings
2021-11-09,Atlanta Hawks @ Utah Jazz,Utah Jazz,Atlanta Hawks,1c8c3e5a3c3c6c142d0989796ab3e7bb,2021-11-10T02:10:00Z,2021-11-09T16:00:00Z,222.5,-110,-110,draftkings
2021-11-09,Milwaukee Bucks @ Philadelphia 76ers,Philadelphia 76ers,Milwaukee Bucks,26dde072336bb09ac7d9e86413e12728,2021-11-10T00:35:00Z,2021-11-09T16:00:00Z,218.0,-105,-115,draftkings
2021-11-10,Washington Wizards @ Cleveland Cavaliers,Cleveland Cavaliers,Washington Wizards,f3dfc87bec58daee23a7359d65b4db6c,2021-11-11T00:10:00Z,2021-11-10T16:00:00Z,209.0,-115,-105,draftkings
2021-11-10,Brooklyn Nets @ Orlando Magic,Orlando Magic,Brooklyn Nets,185af0e8406014174202a0ff5e017e7a,2021-11-11T00:10:00Z,2021-11-10T16:00:00Z,211.0,-105,-115,draftkings
2021-11-10,Milwaukee Bucks @ New York Knicks,New York Knicks,Milwaukee Bucks,ad883075e5c00a18c59212004daea172,2021-11-11T00:40:00Z,2021-11-10T16:00:00Z,217.0,-110,-110,draftkings
2021-11-10,Toronto Raptors @ Boston Celtics,Boston Celtics,Toronto Raptors,16685afe664059f519c2dc3f5aff3c8d,2021-11-11T00:40:00Z,2021-11-10T16:00:00Z,206.0,-115,-105,draftkings
2021-11-10,Charlotte Hornets @ Memphis Grizzlies,Memphis Grizzlies,Charlotte Hornets,cc8e0fc462122268d6facd89e52045dc,2021-11-11T01:10:00Z,2021-11-10T16:00:00Z,229.5,-110,-110,draftkings
2021-11-10,Dallas Mavericks @ Chicago Bulls,Chicago Bulls,Dallas Mavericks,123a30461bea08401f1f17513314a396,2021-11-11T01:10:00Z,2021-11-10T16:00:00Z,215.0,-115,-105,draftkings
2021-11-10,Sacramento Kings @ San Antonio Spurs,San Antonio Spurs,Sacramento Kings,6136cc687a4991466dbcf0ac969e266c,2021-11-11T01:40:00Z,2021-11-10T16:00:00Z,222.5,-110,-110,draftkings
2021-11-10,Miami Heat @ Los Angeles Lakers,Los Angeles Lakers,Miami Heat,2b60b80facf672ac097309e134c492b1,2021-11-11T03:10:00Z,2021-11-10T16:00:00Z,214.0,-110,-110,draftkings
2021-11-10,Minnesota Timberwolves @ Golden State Warriors,Golden State Warriors,Minnesota Timberwolves,57b3a9115d008b937f7fa06d361e6ec9,2021-11-11T03:10:00Z,2021-11-10T16:00:00Z,222.0,-110,-110,draftkings
2021-11-10,Detroit Pistons @ Houston Rockets,Houston Rockets,Detroit Pistons,9be419f9564743ef051e2f5a97398953,2021-11-11T00:40:00Z,2021-11-10T16:00:00Z,211.0,-105,-115,draftkings
2021-11-10,Oklahoma City Thunder @ New Orleans Pelicans,New Orleans Pelicans,Oklahoma City Thunder,f10ec048aad85d3325fa3fc9f59c4125,2021-11-11T01:10:00Z,2021-11-10T16:00:00Z,209.0,-110,-110,draftkings
2021-11-10,Portland Trail Blazers @ Phoenix Suns,Phoenix Suns,Portland Trail Blazers,bcddc0ecb1d1161c8ad9fcab9ffa2e66,2021-11-11T02:10:00Z,2021-11-10T16:00:00Z,225.0,-110,-110,draftkings
2021-11-10,Indiana Pacers @ Denver Nuggets,Denver Nuggets,Indiana Pacers,8475084d53ea5b67de53042c04677158,2021-11-11T02:10:00Z,2021-11-10T16:00:00Z,205.5,-110,-110,draftkings
2021-11-11,Toronto Raptors @ Philadelphia 76ers,Philadelphia 76ers,Toronto Raptors,911094858f64e1f8d94b33a6f5407116,2021-11-12T00:10:00Z,2021-11-11T16:00:00Z,210.0,-115,-105,draftkings
2021-11-11,Indiana Pacers @ Utah Jazz,Utah Jazz,Indiana Pacers,517db5877c1f296cad11104fd3bdf256,2021-11-12T02:10:00Z,2021-11-11T16:00:00Z,216.0,-110,-110,draftkings
2021-11-11,Miami Heat @ Los Angeles Clippers,Los Angeles Clippers,Miami Heat,a4169e9e044686b8a95d86ac54ac2641,2021-11-12T03:40:00Z,2021-11-11T16:00:00Z,211.5,-110,-110,draftkings
2021-11-12,Portland Trail Blazers @ Houston Rockets,Houston Rockets,Portland Trail Blazers,cc9523937350d4a7beed67487c0a9efc,2021-11-13T01:00:00Z,2021-11-12T16:00:00Z,222.5,-110,-110,draftkings
2021-11-12,Minnesota Timberwolves @ Los Angeles Lakers,Los Angeles Lakers,Minnesota Timberwolves,81a1329447c71d762c99db3fb33bd5bc,2021-11-13T03:30:00Z,2021-11-12T16:00:00Z,223.0,-110,-110,draftkings
2021-11-12,New York Knicks @ Charlotte Hornets,Charlotte Hornets,New York Knicks,ed22fac265bb8ff35bbef2207d1500ba,2021-11-13T00:10:00Z,2021-11-12T16:00:00Z,223.5,-110,-110,draftkings
2021-11-12,Detroit Pistons @ Cleveland Cavaliers,Cleveland Cavaliers,Detroit Pistons,d01f5312931f3bb71e29b6f6666e4927,2021-11-13T00:40:00Z,2021-11-12T16:00:00Z,201.0,-105,-115,draftkings
2021-11-12,Sacramento Kings @ Oklahoma City Thunder,Oklahoma City Thunder,Sacramento Kings,76b46eefa020e1c381083ac8c6d23304,2021-11-13T01:10:00Z,2021-11-12T16:00:00Z,218.0,-115,-105,draftkings
2021-11-12,Dallas Mavericks @ San Antonio Spurs,San Antonio Spurs,Dallas Mavericks,e7f340b04ebad597db6405d330befc0c,2021-11-13T01:40:00Z,2021-11-12T16:00:00Z,218.5,-110,-110,draftkings
2021-11-12,Milwaukee Bucks @ Boston Celtics,Boston Celtics,Milwaukee Bucks,870bf2291bb3355c3d156ab193b6d514,2021-11-13T00:40:00Z,2021-11-12T16:00:00Z,211.5,-110,-110,draftkings
2021-11-12,Chicago Bulls @ Golden State Warriors,Golden State Warriors,Chicago Bulls,8030727f8fb91da9519ea375b88263d5,2021-11-13T03:10:00Z,2021-11-12T16:00:00Z,222.0,-105,-115,draftkings
2021-11-12,Atlanta Hawks @ Denver Nuggets,Denver Nuggets,Atlanta Hawks,e536283d2c7b7adef7752cef51e9b736,2021-11-13T02:10:00Z,2021-11-12T16:00:00Z,214.5,-110,-110,draftkings
2021-11-12,Brooklyn Nets @ New Orleans Pelicans,New Orleans Pelicans,Brooklyn Nets,0103db496c2b932c4b4ad8d259f0be12,2021-11-13T01:10:00Z,2021-11-12T16:00:00Z,214.0,-115,-105,draftkings
2021-11-12,Phoenix Suns @ Memphis Grizzlies,Memphis Grizzlies,Phoenix Suns,10b69f55a0ccec7c0beee90b04730f16,2021-11-13T01:10:00Z,2021-11-12T16:00:00Z,223.0,-105,-115,draftkings
2021-11-13,Boston Celtics @ Cleveland Cavaliers,Cleveland Cavaliers,Boston Celtics,8ed2180265cb38ade734a8a7d77ff6b7,2021-11-14T01:00:00Z,2021-11-13T16:00:00Z,202.5,-110,-110,draftkings
2021-11-13,Detroit Pistons @ Toronto Raptors,Toronto Raptors,Detroit Pistons,91d3df030a81e65a91b05e28ad17b155,2021-11-14T00:40:00Z,2021-11-13T16:00:00Z,202.5,-110,-110,draftkings
2021-11-13,Minnesota Timberwolves @ Los Angeles Clippers,Los Angeles Clippers,Minnesota Timberwolves,453692c0a902b91002aff4dc754b72e3,2021-11-14T03:40:00Z,2021-11-13T16:00:00Z,220.5,-110,-110,draftkings
2021-11-13,Washington Wizards @ Orlando Magic,Orlando Magic,Washington Wizards,74936569193459c200f8a5564bcf4db3,2021-11-14T00:10:00Z,2021-11-13T16:00:00Z,203.0,-105,-115,draftkings
2021-11-13,Miami Heat @ Utah Jazz,Utah Jazz,Miami Heat,4e1d29a5b178df936983144999c86b28,2021-11-13T22:10:00Z,2021-11-13T16:00:00Z,214.5,-110,-110,draftkings
2021-11-13,Philadelphia 76ers @ Indiana Pacers,Indiana Pacers,Philadelphia 76ers,8df506e34751c7fac348079a3390601f,2021-11-14T00:10:00Z,2021-11-13T16:00:00Z,214.0,-105,-115,draftkings
2021-11-13,Memphis Grizzlies @ New Orleans Pelicans,New Orleans Pelicans,Memphis Grizzlies,0144d3b90d1631d0aecc64c59393d0c5,2021-11-14T00:10:00Z,2021-11-13T16:00:00Z,218.5,-105,-115,draftkings
2021-11-14,San Antonio Spurs @ Los Angeles Lakers,Los Angeles Lakers,San Antonio Spurs,bd82306cf6b47b6346e2b3081ae2327c,2021-11-14T20:40:00Z,2021-11-14T16:00:00Z,219.0,-115,-105,draftkings
2021-11-14,Brooklyn Nets @ Oklahoma City Thunder,Oklahoma City Thunder,Brooklyn Nets,16344853cf3bc121647de5ea9a5e6c8f,2021-11-15T00:10:00Z,2021-11-14T16:00:00Z,214.5,-115,-105,draftkings
2021-11-14,Phoenix Suns @ Houston Rockets,Houston Rockets,Phoenix Suns,9a98f3c3224880477a9113d7bf190d09,2021-11-15T00:10:00Z,2021-11-14T16:00:00Z,221.5,-105,-115,draftkings
2021-11-14,Golden State Warriors @ Charlotte Hornets,Charlotte Hornets,Golden State Warriors,1067be2127bfdc502fc64fbb233b6965,2021-11-15T00:10:00Z,2021-11-14T16:00:00Z,227.0,-110,-110,draftkings
2021-11-14,Portland Trail Blazers @ Denver Nuggets,Denver Nuggets,Portland Trail Blazers,73e2ccc8ee6292ba71f2cf40f1b3e14c,2021-11-15T01:10:00Z,2021-11-14T16:00:00Z,208.5,-110,-110,draftkings
2021-11-14,Chicago Bulls @ Los Angeles Clippers,Los Angeles Clippers,Chicago Bulls,05c3dbac1beee1a8bb0b428297446f2f,2021-11-15T02:40:00Z,2021-11-14T16:00:00Z,218.0,-115,-105,draftkings
2021-11-14,Milwaukee Bucks @ Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks,92e8f71f14c9334bd0853fd55769b6c8,2021-11-14T23:10:00Z,2021-11-14T16:00:00Z,221.0,-105,-115,draftkings
2021-11-15,Sacramento Kings @ Detroit Pistons,Detroit Pistons,Sacramento Kings,8bef4355441c09512b3e6a8b157ba6b3,2021-11-16T00:10:00Z,2021-11-15T16:00:00Z,215.0,-115,-105,draftkings
2021-11-15,Boston Celtics @ Cleveland Cavaliers,Cleveland Cavaliers,Boston Celtics,358f042e08df5e629da572d9a9aeab92,2021-11-16T00:10:00Z,2021-11-15T16:00:00Z,199.5,-105,-115,draftkings
2021-11-15,Indiana Pacers @ New York Knicks,New York Knicks,Indiana Pacers,55f884c9615c5fe084429ca8e9dab7c8,2021-11-16T00:40:00Z,2021-11-15T16:00:00Z,214.0,-110,-110,draftkings
2021-11-15,Phoenix Suns @ Minnesota Timberwolves,Minnesota Timberwolves,Phoenix Suns,f52887516aeabe25630cc7971e311370,2021-11-16T01:10:00Z,2021-11-15T16:00:00Z,223.0,-105,-115,draftkings
2021-11-15,Houston Rockets @ Memphis Grizzlies,Memphis Grizzlies,Houston Rockets,7202aea7ac816e010d4151d8a70837cc,2021-11-16T01:10:00Z,2021-11-15T16:00:00Z,219.0,-105,-115,draftkings
2021-11-15,Denver Nuggets @ Dallas Mavericks,Dallas Mavericks,Denver Nuggets,583e57b0d2118c64805921be9a54c6ee,2021-11-16T01:10:00Z,2021-11-15T16:00:00Z,210.0,-115,-105,draftkings
2021-11-15,Chicago Bulls @ Los Angeles Lakers,Los Angeles Lakers,Chicago Bulls,9e33ae84b90526b81c423684264ceb81,2021-11-16T03:40:00Z,2021-11-15T16:00:00Z,216.5,-110,-110,draftkings
2021-11-15,New Orleans Pelicans @ Washington Wizards,Washington Wizards,New Orleans Pelicans,ef057c2c9c84b796cb3ea183d3bb2b50,2021-11-16T00:10:00Z,2021-11-15T16:00:00Z,208.5,-105,-115,draftkings
2021-11-15,Orlando Magic @ Atlanta Hawks,Atlanta Hawks,Orlando Magic,ada790fb8b0d431d075202ab399049bb,2021-11-16T00:40:00Z,2021-11-15T16:00:00Z,215.5,-105,-115,draftkings
2021-11-15,Miami Heat @ Oklahoma City Thunder,Oklahoma City Thunder,Miami Heat,3fa37ce7550b5907ec0549c805a4572f,2021-11-16T01:10:00Z,2021-11-15T16:00:00Z,210.5,-110,-110,draftkings
2021-11-15,Toronto Raptors @ Portland Trail Blazers,Portland Trail Blazers,Toronto Raptors,ca86c9191467173dc2e35fea2389506f,2021-11-16T03:10:00Z,2021-11-15T16:00:00Z,213.0,-105,-115,draftkings
2021-11-16,Philadelphia 76ers @ Utah Jazz,Utah Jazz,Philadelphia 76ers,222e3ebae2a7be4f6892a10ee4130350,2021-11-17T03:00:00Z,2021-11-16T16:00:00Z,216.5,-115,-105,draftkings
2021-11-16,San Antonio Spurs @ Los Angeles Clippers,Los Angeles Clippers,San Antonio Spurs,ea32bb33a3a5d7df71997b0409cb6916,2021-11-17T03:30:00Z,2021-11-16T16:00:00Z,219.5,-110,-110,draftkings
2021-11-16,Golden State Warriors @ Brooklyn Nets,Brooklyn Nets,Golden State Warriors,f91b2ef7b2d568e580839e0c56bd14d1,2021-11-17T00:30:00Z,2021-11-16T16:00:00Z,222.0,-110,-110,draftkings
2021-11-17,Boston Celtics @ Atlanta Hawks,Atlanta Hawks,Boston Celtics,c8ea446d8144ce29a5a8f450d896d7d3,2021-11-18T00:40:00Z,2021-11-17T16:00:00Z,215.0,-110,-110,draftkings
2021-11-17,Cleveland Cavaliers @ Brooklyn Nets,Brooklyn Nets,Cleveland Cavaliers,225e2a1cbbdeaac60e1c0e8dd78d04ac,2021-11-18T00:40:00Z,2021-11-17T16:00:00Z,208.0,-110,-110,draftkings
2021-11-17,Houston Rockets @ Oklahoma City Thunder,Oklahoma City Thunder,Houston Rockets,3e0c4a126e2b2cc94fe7cef299a6d84c,2021-11-18T01:10:00Z,2021-11-17T16:00:00Z,213.0,-115,-105,draftkings
2021-11-17,Sacramento Kings @ Minnesota Timberwolves,Minnesota Timberwolves,Sacramento Kings,171281eb030ea828a5bef4a306321010,2021-11-18T01:10:00Z,2021-11-17T16:00:00Z,225.0,-110,-110,draftkings
2021-11-17,Chicago Bulls @ Portland Trail Blazers,Portland Trail Blazers,Chicago Bulls,2f39eac6600053e19cf91dc626b85c07,2021-11-18T03:10:00Z,2021-11-17T16:00:00Z,219.5,-110,-110,draftkings
2021-11-17,Indiana Pacers @ Detroit Pistons,Detroit Pistons,Indiana Pacers,01c25da94a52a7621eaeb88c49e5abf6,2021-11-18T00:10:00Z,2021-11-17T16:00:00Z,206.5,-110,-110,draftkings
2021-11-17,Washington Wizards @ Charlotte Hornets,Charlotte Hornets,Washington Wizards,8aedbbfc264c53aaf59e85f75718832f,2021-11-18T00:10:00Z,2021-11-17T16:00:00Z,219.0,-110,-110,draftkings
2021-11-17,New Orleans Pelicans @ Miami Heat,Miami Heat,New Orleans Pelicans,af03b30199b6bba7da0b5150e6c64ec2,2021-11-18T00:40:00Z,2021-11-17T16:00:00Z,213.5,-110,-110,draftkings
2021-11-17,Los Angeles Lakers @ Milwaukee Bucks,Milwaukee Bucks,Los Angeles Lakers,73d2446e0dc58a45245c565360a1299a,2021-11-18T00:40:00Z,2021-11-17T16:00:00Z,219.5,-110,-110,draftkings
2021-11-17,Orlando Magic @ New York Knicks,New York Knicks,Orlando Magic,b4db1b2eb9f90e9ad0efee915b0de7e3,2021-11-18T00:40:00Z,2021-11-17T16:00:00Z,209.5,-110,-110,draftkings
2021-11-17,Dallas Mavericks @ Phoenix Suns,Phoenix Suns,Dallas Mavericks,cc15b75411b30f8008e44c5311645522,2021-11-18T03:10:00Z,2021-11-17T16:00:00Z,214.0,-105,-115,draftkings
2021-11-18,Toronto Raptors @ Utah Jazz,Utah Jazz,Toronto Raptors,c04910e297090fc83259a4597accbe3b,2021-11-19T02:10:00Z,2021-11-18T16:00:00Z,215.5,-105,-115,draftkings
2021-11-18,Los Angeles Clippers @ Memphis Grizzlies,Memphis Grizzlies,Los Angeles Clippers,74faa3fa5ed80bb515a07ee614545a79,2021-11-19T01:10:00Z,2021-11-18T16:00:00Z,221.0,-110,-110,draftkings
2021-11-18,Golden State Warriors @ Cleveland Cavaliers,Cleveland Cavaliers,Golden State Warriors,8483ea2c223ec700ae27492d0be8df03,2021-11-19T00:40:00Z,2021-11-18T16:00:00Z,206.5,-105,-115,draftkings
2021-11-18,San Antonio Spurs @ Minnesota Timberwolves,Minnesota Timberwolves,San Antonio Spurs,a15e1b9609206c43e7e1d4e9f0be819d,2021-11-19T01:10:00Z,2021-11-18T16:00:00Z,219.5,-110,-110,draftkings
2021-11-18,Philadelphia 76ers @ Denver Nuggets,Denver Nuggets,Philadelphia 76ers,469d3e23052a2f243d8491c3c75369d4,2021-11-19T02:10:00Z,2021-11-18T16:00:00Z,209.5,-110,-110,draftkings
2021-11-18,Washington Wizards @ Miami Heat,Miami Heat,Washington Wizards,bfba99221b2dc6afdad20559af3c80b3,2021-11-19T00:40:00Z,2021-11-18T16:00:00Z,207.5,-105,-115,draftkings
