date,player,game,side,line,american_odds
2026-02-06,Naz Reid,New Orleans Pelicans @ Minnesota Timberwolves,Over,14.5,-124
2026-02-06,Naz Reid,New Orleans Pelicans @ Minnesota Timberwolves,Under,14.5,-103
2026-02-06,Donte DiVincenzo,New Orleans Pelicans @ Minnesota Timberwolves,Over,13.5,-121
2026-02-06,Donte DiVincenzo,New Orleans Pelicans @ Minnesota Timberwolves,Under,13.5,-105
2026-02-06,Rudy Gobert,New Orleans Pelicans @ Minnesota Timberwolves,Over,10.5,-120
2026-02-06,Rudy Gobert,New Orleans Pelicans @ Minnesota Timberwolves,Under,10.5,-106
2026-02-06,Jeremiah Fears,New Orleans Pelicans @ Minnesota Timberwolves,Over,10.5,-109
2026-02-06,Jeremiah Fears,New Orleans Pelicans @ Minnesota Timberwolves,Under,10.5,-117
2026-02-06,Derik Queen,New Orleans Pelicans @ Minnesota Timberwolves,Over,10.5,-106
2026-02-06,Derik Queen,New Orleans Pelicans @ Minnesota Timberwolves,Under,10.5,-121
2026-02-06,Herb Jones,New Orleans Pelicans @ Minnesota Timberwolves,Over,8.5,-116
2026-02-06,Herb Jones,New Orleans Pelicans @ Minnesota Timberwolves,Under,8.5,-110
2026-02-06,Yves Missi,New Orleans Pelicans @ Minnesota Timberwolves,Over,5.5,101
2026-02-06,Yves Missi,New Orleans Pelicans @ Minnesota Timberwolves,Under,5.5,-128
2026-02-06,Shaedon Sharpe,Memphis Grizzlies @ Portland Trail Blazers,Over,22.5,-112
2026-02-06,Shaedon Sharpe,Memphis Grizzlies @ Portland Trail Blazers,Under,22.5,-114
2026-02-06,Deni Avdija,Memphis Grizzlies @ Portland Trail Blazers,Over,21.5,-108
2026-02-06,Deni Avdija,Memphis Grizzlies @ Portland Trail Blazers,Under,21.5,-118
2026-02-06,Jerami Grant,Memphis Grizzlies @ Portland Trail Blazers,Over,16.5,-108
2026-02-06,Jerami Grant,Memphis Grizzlies @ Portland Trail Blazers,Under,16.5,-118
2026-02-06,Cedric Coward,Memphis Grizzlies @ Portland Trail Blazers,Over,15.5,-127
2026-02-06,Cedric Coward,Memphis Grizzlies @ Portland Trail Blazers,Under,15.5,-101
2026-02-06,G.G. Jackson,Memphis Grizzlies @ Portland Trail Blazers,Over,14.5,-107
2026-02-06,G.G. Jackson,Memphis Grizzlies @ Portland Trail Blazers,Under,14.5,-119
2026-02-06,Jaylen Wells,Memphis Grizzlies @ Portland Trail Blazers,Over,13.5,-118
2026-02-06,Jaylen Wells,Memphis Grizzlies @ Portland Trail Blazers,Under,13.5,-108
2026-02-06,Cam Spencer,Memphis Grizzlies @ Portland Trail Blazers,Over,13.5,-112
2026-02-06,Cam Spencer,Memphis Grizzlies @ Portland Trail Blazers,Under,13.5,-114
2026-02-06,Jrue Holiday,Memphis Grizzlies @ Portland Trail Blazers,Over,13.5,-102
2026-02-06,Jrue Holiday,Memphis Grizzlies @ Portland Trail Blazers,Under,13.5,-126
2026-02-06,Toumani Camara,Memphis Grizzlies @ Portland Trail Blazers,Over,12.5,100
2026-02-06,Toumani Camara,Memphis Grizzlies @ Portland Trail Blazers,Under,12.5,-128
2026-02-06,Donovan Clingan,Memphis Grizzlies @ Portland Trail Blazers,Over,11.5,-121
2026-02-06,Donovan Clingan,Memphis Grizzlies @ Portland Trail Blazers,Under,11.5,-105
2026-02-06,Kawhi Leonard,Los Angeles Clippers @ Sacramento Kings,Over,28.5,-114
2026-02-06,Kawhi Leonard,Los Angeles Clippers @ Sacramento Kings,Under,28.5,-112
2026-02-06,John Collins,Los Angeles Clippers @ Sacramento Kings,Over,16.5,-103
2026-02-06,John Collins,Los Angeles Clippers @ Sacramento Kings,Under,16.5,-124
2026-02-06,DeMar DeRozan,Los Angeles Clippers @ Sacramento Kings,Over,16.5,-102
2026-02-06,DeMar DeRozan,Los Angeles Clippers @ Sacramento Kings,Under,16.5,-124
2026-02-06,Zach LaVine,Los Angeles Clippers @ Sacramento Kings,Over,15.5,-126
2026-02-06,Zach LaVine,Los Angeles Clippers @ Sacramento Kings,Under,15.5,-101
2026-02-06,Domantas Sabonis,Los Angeles Clippers @ Sacramento Kings,Over,13.5,-120
2026-02-06,Domantas Sabonis,Los Angeles Clippers @ Sacramento Kings,Under,13.5,-106
2026-02-06,Russell Westbrook,Los Angeles Clippers @ Sacramento Kings,Over,13.5,-109
2026-02-06,Russell Westbrook,Los Angeles Clippers @ Sacramento Kings,Under,13.5,-117
2026-02-06,Malik Monk,Los Angeles Clippers @ Sacramento Kings,Over,9.5,-123
2026-02-06,Malik Monk,Los Angeles Clippers @ Sacramento Kings,Under,9.5,-104
2026-02-06,Brook Lopez,Los Angeles Clippers @ Sacramento Kings,Over,9.5,-105
2026-02-06,Brook Lopez,Los Angeles Clippers @ Sacramento Kings,Under,9.5,-122
2026-02-06,Derrick Jones,Los Angeles Clippers @ Sacramento Kings,Over,8.5,-117
2026-02-06,Derrick Jones,Los Angeles Clippers @ Sacramento Kings,Under,8.5,-109
2026-02-06,Kris Dunn,Los Angeles Clippers @ Sacramento Kings,Over,8.5,-114
2026-02-06,Kris Dunn,Los Angeles Clippers @ Sacramento Kings,Under,8.5,-111
2026-02-06,Nique Clifford,Los Angeles Clippers @ Sacramento Kings,Over,7.5,106
2026-02-06,Nique Clifford,Los Angeles Clippers @ Sacramento Kings,Under,7.5,-135
2026-02-05,Michael Porter Jr,Brooklyn Nets @ Orlando Magic,Over,24.5,-111
2026-02-05,Michael Porter Jr,Brooklyn Nets @ Orlando Magic,Under,24.5,-115
2026-02-05,Paolo Banchero,Brooklyn Nets @ Orlando Magic,Over,23.5,-112
2026-02-05,Paolo Banchero,Brooklyn Nets @ Orlando Magic,Under,23.5,-114
2026-02-05,Desmond Bane,Brooklyn Nets @ Orlando Magic,Over,18.5,-125
2026-02-05,Desmond Bane,Brooklyn Nets @ Orlando Magic,Under,18.5,-102
2026-02-05,Anthony Black,Brooklyn Nets @ Orlando Magic,Over,15.5,-127
2026-02-05,Anthony Black,Brooklyn Nets @ Orlando Magic,Under,15.5,-101
2026-02-05,Jalen Suggs,Brooklyn Nets @ Orlando Magic,Over,14.5,-117
2026-02-05,Jalen Suggs,Brooklyn Nets @ Orlando Magic,Under,14.5,-109
2026-02-05,Wendell Carter Jr,Brooklyn Nets @ Orlando Magic,Over,10.5,-130
2026-02-05,Wendell Carter Jr,Brooklyn Nets @ Orlando Magic,Under,10.5,102
2026-02-05,Nicolas Claxton,Brooklyn Nets @ Orlando Magic,Over,10.5,-115
2026-02-05,Nicolas Claxton,Brooklyn Nets @ Orlando Magic,Under,10.5,-111
2026-02-05,Noah Clowney,Brooklyn Nets @ Orlando Magic,Over,10.5,-110
2026-02-05,Noah Clowney,Brooklyn Nets @ Orlando Magic,Under,10.5,-116
2026-02-05,Egor Demin,Brooklyn Nets @ Orlando Magic,Over,9.5,-119
2026-02-05,Egor Demin,Brooklyn Nets @ Orlando Magic,Under,9.5,-107
2026-02-05,Day'Ron Sharpe,Brooklyn Nets @ Orlando Magic,Over,7.5,-132
2026-02-05,Day'Ron Sharpe,Brooklyn Nets @ Orlando Magic,Under,7.5,103
2026-02-05,Tristan da Silva,Brooklyn Nets @ Orlando Magic,Over,7.5,-122
2026-02-05,Tristan da Silva,Brooklyn Nets @ Orlando Magic,Under,7.5,-105
2026-02-05,Nolan Traore,Brooklyn Nets @ Orlando Magic,Over,6.5,-124
2026-02-05,Nolan Traore,Brooklyn Nets @ Orlando Magic,Under,6.5,-103
2026-02-05,Cade Cunningham,Washington Wizards @ Detroit Pistons,Over,24.5,-113
2026-02-05,Cade Cunningham,Washington Wizards @ Detroit Pistons,Under,24.5,-112
2026-02-05,Jalen Duren,Washington Wizards @ Detroit Pistons,Over,18.5,-120
2026-02-05,Jalen Duren,Washington Wizards @ Detroit Pistons,Under,18.5,-106
2026-02-05,Alex Sarr,Washington Wizards @ Detroit Pistons,Over,16.5,-106
2026-02-05,Alex Sarr,Washington Wizards @ Detroit Pistons,Under,16.5,-121
2026-02-05,Kyshawn George,Washington Wizards @ Detroit Pistons,Over,14.5,-113
2026-02-05,Kyshawn George,Washington Wizards @ Detroit Pistons,Under,14.5,-113
2026-02-05,Tobias Harris,Washington Wizards @ Detroit Pistons,Over,14.5,-110
2026-02-05,Tobias Harris,Washington Wizards @ Detroit Pistons,Under,14.5,-116
2026-02-05,Carlton Carrington,Washington Wizards @ Detroit Pistons,Over,13.5,-108
2026-02-05,Carlton Carrington,Washington Wizards @ Detroit Pistons,Under,13.5,-118
2026-02-05,Duncan Robinson,Washington Wizards @ Detroit Pistons,Over,12.5,-105
2026-02-05,Duncan Robinson,Washington Wizards @ Detroit Pistons,Under,12.5,-121
2026-02-05,Ausar Thompson,Washington Wizards @ Detroit Pistons,Over,11.5,-122
2026-02-05,Ausar Thompson,Washington Wizards @ Detroit Pistons,Under,11.5,-104
2026-02-05,Justin Champagnie,Washington Wizards @ Detroit Pistons,Over,9.5,101
2026-02-05,Justin Champagnie,Washington Wizards @ Detroit Pistons,Under,9.5,-129
2026-02-05,Bilal Coulibaly,Washington Wizards @ Detroit Pistons,Over,8.5,-119
2026-02-05,Bilal Coulibaly,Washington Wizards @ Detroit Pistons,Under,8.5,-107
2026-02-05,Lauri Markkanen,Utah Jazz @ Atlanta Hawks,Over,25.5,-104
2026-02-05,Lauri Markkanen,Utah Jazz @ Atlanta Hawks,Under,25.5,-122
2026-02-05,Jalen Johnson,Utah Jazz @ Atlanta Hawks,Over,24.5,-106
2026-02-05,Jalen Johnson,Utah Jazz @ Atlanta Hawks,Under,24.5,-120
2026-02-05,Nickeil Alexander-Walker,Utah Jazz @ Atlanta Hawks,Over,20.5,-111
2026-02-05,Nickeil Alexander-Walker,Utah Jazz @ Atlanta Hawks,Under,20.5,-115
2026-02-05,C.J. McCollum,Utah Jazz @ Atlanta Hawks,Over,18.5,-106
2026-02-05,C.J. McCollum,Utah Jazz @ Atlanta Hawks,Under,18.5,-120
2026-02-05,Brice Sensabaugh,Utah Jazz @ Atlanta Hawks,Over,18.5,-103
2026-02-05,Brice Sensabaugh,Utah Jazz @ Atlanta Hawks,Under,18.5,-124
2026-02-05,Onyeka Okongwu,Utah Jazz @ Atlanta Hawks,Over,17.5,-103
2026-02-05,Onyeka Okongwu,Utah Jazz @ Atlanta Hawks,Under,17.5,-124
2026-02-05,Isaiah Collier,Utah Jazz @ Atlanta Hawks,Over,16.5,-107
2026-02-05,Isaiah Collier,Utah Jazz @ Atlanta Hawks,Under,16.5,-119
2026-02-05,Ace Bailey,Utah Jazz @ Atlanta Hawks,Over,15.5,-124
2026-02-05,Ace Bailey,Utah Jazz @ Atlanta Hawks,Under,15.5,-103
2026-02-05,Kyle Filipowski,Utah Jazz @ Atlanta Hawks,Over,12.5,-113
2026-02-05,Kyle Filipowski,Utah Jazz @ Atlanta Hawks,Under,12.5,-113
2026-02-05,Dyson Daniels,Utah Jazz @ Atlanta Hawks,Over,10.5,-117
2026-02-05,Dyson Daniels,Utah Jazz @ Atlanta Hawks,Under,10.5,-109
2026-02-05,Zaccharie Risacher,Utah Jazz @ Atlanta Hawks,Over,9.5,-131
2026-02-05,Zaccharie Risacher,Utah Jazz @ Atlanta Hawks,Under,9.5,103
2026-02-05,Cody Williams,Utah Jazz @ Atlanta Hawks,Over,9.5,-119
2026-02-05,Cody Williams,Utah Jazz @ Atlanta Hawks,Under,9.5,-107
2026-02-05,Brandon Ingram,Chicago Bulls @ Toronto Raptors,Over,21.5,-117
2026-02-05,Brandon Ingram,Chicago Bulls @ Toronto Raptors,Under,21.5,-109
2026-02-05,Ayo Dosunmu,Chicago Bulls @ Toronto Raptors,Over,20.5,-109
2026-02-05,Ayo Dosunmu,Chicago Bulls @ Toronto Raptors,Under,20.5,-116
2026-02-05,Matas Buzelis,Chicago Bulls @ Toronto Raptors,Over,19.5,-105
2026-02-05,Matas Buzelis,Chicago Bulls @ Toronto Raptors,Under,19.5,-121
2026-02-05,Scottie Barnes,Chicago Bulls @ Toronto Raptors,Over,18.5,-117
2026-02-05,Scottie Barnes,Chicago Bulls @ Toronto Raptors,Under,18.5,-109
2026-02-05,R.J. Barrett,Chicago Bulls @ Toronto Raptors,Over,17.5,-116
2026-02-05,R.J. Barrett,Chicago Bulls @ Toronto Raptors,Under,17.5,-109
2026-02-05,Immanuel Quickley,Chicago Bulls @ Toronto Raptors,Over,17.5,-111
2026-02-05,Immanuel Quickley,Chicago Bulls @ Toronto Raptors,Under,17.5,-115
2026-02-05,Jalen Smith,Chicago Bulls @ Toronto Raptors,Over,12.5,-111
2026-02-05,Jalen Smith,Chicago Bulls @ Toronto Raptors,Under,12.5,-115
2026-02-05,Sandro Mamukelashvili,Chicago Bulls @ Toronto Raptors,Over,11.5,-115
2026-02-05,Sandro Mamukelashvili,Chicago Bulls @ Toronto Raptors,Under,11.5,-111
2026-02-05,Patrick Williams,Chicago Bulls @ Toronto Raptors,Over,11.5,-106
2026-02-05,Patrick Williams,Chicago Bulls @ Toronto Raptors,Under,11.5,-120
2026-02-05,Isaac Okoro,Chicago Bulls @ Toronto Raptors,Over,11.5,-104
2026-02-05,Isaac Okoro,Chicago Bulls @ Toronto Raptors,Under,11.5,-123
2026-02-05,Collin Murray-Boyles,Chicago Bulls @ Toronto Raptors,Over,10.5,-104
2026-02-05,Collin Murray-Boyles,Chicago Bulls @ Toronto Raptors,Under,10.5,-123
2026-02-05,Kevin Durant,Charlotte Hornets @ Houston Rockets,Over,23.5,-120
2026-02-05,Kevin Durant,Charlotte Hornets @ Houston Rockets,Under,23.5,-106
2026-02-05,Brandon Miller,Charlotte Hornets @ Houston Rockets,Over,20.5,-117
2026-02-05,Brandon Miller,Charlotte Hornets @ Houston Rockets,Under,20.5,-109
2026-02-05,LaMelo Ball,Charlotte Hornets @ Houston Rockets,Over,19.5,-112
2026-02-05,LaMelo Ball,Charlotte Hornets @ Houston Rockets,Under,19.5,-114
2026-02-05,Alperen Sengun,Charlotte Hornets @ Houston Rockets,Over,18.5,-123
2026-02-05,Alperen Sengun,Charlotte Hornets @ Houston Rockets,Under,18.5,-104
2026-02-05,Kon Knueppel,Charlotte Hornets @ Houston Rockets,Over,17.5,-109
2026-02-05,Kon Knueppel,Charlotte Hornets @ Houston Rockets,Under,17.5,-117
2026-02-05,Miles Bridges,Charlotte Hornets @ Houston Rockets,Over,16.5,-112
2026-02-05,Miles Bridges,Charlotte Hornets @ Houston Rockets,Under,16.5,-114
2026-02-05,Amen Thompson,Charlotte Hornets @ Houston Rockets,Over,16.5,-110
2026-02-05,Amen Thompson,Charlotte Hornets @ Houston Rockets,Under,16.5,-115
2026-02-05,Jabari Smith Jr,Charlotte Hornets @ Houston Rockets,Over,13.5,-105
2026-02-05,Jabari Smith Jr,Charlotte Hornets @ Houston Rockets,Under,13.5,-122
2026-02-05,Tari Eason,Charlotte Hornets @ Houston Rockets,Over,12.5,-114
2026-02-05,Tari Eason,Charlotte Hornets @ Houston Rockets,Under,12.5,-111
2026-02-05,Reed Sheppard,Charlotte Hornets @ Houston Rockets,Over,10.5,-104
2026-02-05,Reed Sheppard,Charlotte Hornets @ Houston Rockets,Under,10.5,-123
2026-02-05,Moussa Diabate,Charlotte Hornets @ Houston Rockets,Over,9.5,-108
2026-02-05,Moussa Diabate,Charlotte Hornets @ Houston Rockets,Under,9.5,-118
2026-02-05,Ryan Kalkbrenner,Charlotte Hornets @ Houston Rockets,Over,5.5,-122
2026-02-05,Ryan Kalkbrenner,Charlotte Hornets @ Houston Rockets,Under,5.5,-105
2026-02-05,Cooper Flagg,San Antonio Spurs @ Dallas Mavericks,Over,23.5,-115
2026-02-05,Cooper Flagg,San Antonio Spurs @ Dallas Mavericks,Under,23.5,-111
2026-02-05,Victor Wembanyama,San Antonio Spurs @ Dallas Mavericks,Over,22.5,-111
2026-02-05,Victor Wembanyama,San Antonio Spurs @ Dallas Mavericks,Under,22.5,-115
2026-02-05,De'Aaron Fox,San Antonio Spurs @ Dallas Mavericks,Over,17.5,-113
2026-02-05,De'Aaron Fox,San Antonio Spurs @ Dallas Mavericks,Under,17.5,-113
2026-02-05,Naji Marshall,San Antonio Spurs @ Dallas Mavericks,Over,16.5,-119
2026-02-05,Naji Marshall,San Antonio Spurs @ Dallas Mavericks,Under,16.5,-107
2026-02-05,Stephon Castle,San Antonio Spurs @ Dallas Mavericks,Over,15.5,-115
2026-02-05,Stephon Castle,San Antonio Spurs @ Dallas Mavericks,Under,15.5,-111
2026-02-05,Max Christie,San Antonio Spurs @ Dallas Mavericks,Over,14.5,-109
2026-02-05,Max Christie,San Antonio Spurs @ Dallas Mavericks,Under,14.5,-117
2026-02-05,Keldon Johnson,San Antonio Spurs @ Dallas Mavericks,Over,13.5,-105
2026-02-05,Keldon Johnson,San Antonio Spurs @ Dallas Mavericks,Under,13.5,-121
2026-02-05,Devin Vassell,San Antonio Spurs @ Dallas Mavericks,Over,11.5,-104
2026-02-05,Devin Vassell,San Antonio Spurs @ Dallas Mavericks,Under,11.5,-123
2026-02-05,Julian Champagnie,San Antonio Spurs @ Dallas Mavericks,Over,9.5,-109
2026-02-05,Julian Champagnie,San Antonio Spurs @ Dallas Mavericks,Under,9.5,-117
2026-02-05,Dylan Harper,San Antonio Spurs @ Dallas Mavericks,Over,9.5,-106
2026-02-05,Dylan Harper,San Antonio Spurs @ Dallas Mavericks,Under,9.5,-120
2026-02-05,Harrison Barnes,San Antonio Spurs @ Dallas Mavericks,Over,7.5,-123
2026-02-05,Harrison Barnes,San Antonio Spurs @ Dallas Mavericks,Under,7.5,-104
2026-02-05,Dillon Brooks,Golden State Warriors @ Phoenix Suns,Over,22.5,-116
2026-02-05,Dillon Brooks,Golden State Warriors @ Phoenix Suns,Under,22.5,-110
2026-02-05,Grayson Allen,Golden State Warriors @ Phoenix Suns,Over,18.5,-110
2026-02-05,Grayson Allen,Golden State Warriors @ Phoenix Suns,Under,18.5,-116
2026-02-05,Brandin Podziemski,Golden State Warriors @ Phoenix Suns,Over,15.5,-106
2026-02-05,Brandin Podziemski,Golden State Warriors @ Phoenix Suns,Under,15.5,-120
2026-02-05,Moses Moody,Golden State Warriors @ Phoenix Suns,Over,14.5,-113
2026-02-05,Moses Moody,Golden State Warriors @ Phoenix Suns,Under,14.5,-113
2026-02-05,Collin Gillespie,Golden State Warriors @ Phoenix Suns,Over,13.5,-121
2026-02-05,Collin Gillespie,Golden State Warriors @ Phoenix Suns,Under,13.5,-105
2026-02-05,Mark Williams,Golden State Warriors @ Phoenix Suns,Over,11.5,-133
2026-02-05,Mark Williams,Golden State Warriors @ Phoenix Suns,Under,11.5,104
2026-02-05,Jalen Green,Golden State Warriors @ Phoenix Suns,Over,11.5,-127
2026-02-05,Jalen Green,Golden State Warriors @ Phoenix Suns,Under,11.5,100
2026-02-05,Gui Santos,Golden State Warriors @ Phoenix Suns,Over,9.5,-117
2026-02-05,Gui Santos,Golden State Warriors @ Phoenix Suns,Under,9.5,-109
2026-02-05,Royce O'Neale,Golden State Warriors @ Phoenix Suns,Over,9.5,-108
2026-02-05,Royce O'Neale,Golden State Warriors @ Phoenix Suns,Under,9.5,-118
2026-02-05,Al Horford,Golden State Warriors @ Phoenix Suns,Over,9.5,-103
2026-02-05,Al Horford,Golden State Warriors @ Phoenix Suns,Under,9.5,-124
2026-02-05,Draymond Green,Golden State Warriors @ Phoenix Suns,Over,8.5,-111
2026-02-05,Draymond Green,Golden State Warriors @ Phoenix Suns,Under,8.5,-115
2026-02-05,Quinten Post,Golden State Warriors @ Phoenix Suns,Over,7.5,-123
2026-02-05,Quinten Post,Golden State Warriors @ Phoenix Suns,Under,7.5,-104
2026-02-05,Will Richard,Golden State Warriors @ Phoenix Suns,Over,5.5,-129
2026-02-05,Will Richard,Golden State Warriors @ Phoenix Suns,Under,5.5,101
2026-02-05,Oso Ighodaro,Golden State Warriors @ Phoenix Suns,Over,5.5,-117
2026-02-05,Oso Ighodaro,Golden State Warriors @ Phoenix Suns,Under,5.5,-109
2026-02-05,Ryan Dunn,Golden State Warriors @ Phoenix Suns,Over,3.5,-122
2026-02-05,Ryan Dunn,Golden State Warriors @ Phoenix Suns,Under,3.5,-104
2026-02-05,Luka Doncic,Philadelphia 76ers @ Los Angeles Lakers,Over,32.5,-110
2026-02-05,Luka Doncic,Philadelphia 76ers @ Los Angeles Lakers,Under,32.5,-116
2026-02-05,Joel Embiid,Philadelphia 76ers @ Los Angeles Lakers,Over,29.5,-105
2026-02-05,Joel Embiid,Philadelphia 76ers @ Los Angeles Lakers,Under,29.5,-121
2026-02-05,Tyrese Maxey,Philadelphia 76ers @ Los Angeles Lakers,Over,27.5,-115
2026-02-05,Tyrese Maxey,Philadelphia 76ers @ Los Angeles Lakers,Under,27.5,-111
2026-02-05,LeBron James,Philadelphia 76ers @ Los Angeles Lakers,Over,20.5,-104
2026-02-05,LeBron James,Philadelphia 76ers @ Los Angeles Lakers,Under,20.5,-122
2026-02-05,Austin Reaves,Philadelphia 76ers @ Los Angeles Lakers,Over,15.5,-110
2026-02-05,Austin Reaves,Philadelphia 76ers @ Los Angeles Lakers,Under,15.5,-115
2026-02-05,Kelly Oubre Jr,Philadelphia 76ers @ Los Angeles Lakers,Over,14.5,-120
2026-02-05,Kelly Oubre Jr,Philadelphia 76ers @ Los Angeles Lakers,Under,14.5,-107
2026-02-05,VJ Edgecombe,Philadelphia 76ers @ Los Angeles Lakers,Over,13.5,-114
2026-02-05,VJ Edgecombe,Philadelphia 76ers @ Los Angeles Lakers,Under,13.5,-112
2026-02-05,Deandre Ayton,Philadelphia 76ers @ Los Angeles Lakers,Over,12.5,-110
2026-02-05,Deandre Ayton,Philadelphia 76ers @ Los Angeles Lakers,Under,12.5,-115
2026-02-05,Quentin Grimes,Philadelphia 76ers @ Los Angeles Lakers,Over,9.5,-125
2026-02-05,Quentin Grimes,Philadelphia 76ers @ Los Angeles Lakers,Under,9.5,-102
2026-02-05,Jake LaRavia,Philadelphia 76ers @ Los Angeles Lakers,Over,7.5,-106
2026-02-05,Jake LaRavia,Philadelphia 76ers @ Los Angeles Lakers,Under,7.5,-121
2026-02-04,Jalen Brunson,Denver Nuggets @ New York Knicks,Over,25.5,-109
2026-02-04,Jalen Brunson,Denver Nuggets @ New York Knicks,Under,25.5,-117
2026-02-04,Nikola Jokic,Denver Nuggets @ New York Knicks,Over,24.5,-114
2026-02-04,Nikola Jokic,Denver Nuggets @ New York Knicks,Under,24.5,-112
2026-02-04,Jamal Murray,Denver Nuggets @ New York Knicks,Over,22.5,-112
2026-02-04,Jamal Murray,Denver Nuggets @ New York Knicks,Under,22.5,-114
2026-02-04,Karl-Anthony Towns,Denver Nuggets @ New York Knicks,Over,19.5,100
2026-02-04,Karl-Anthony Towns,Denver Nuggets @ New York Knicks,Under,19.5,-127
2026-02-04,OG Anunoby,Denver Nuggets @ New York Knicks,Over,17.5,-102
2026-02-04,OG Anunoby,Denver Nuggets @ New York Knicks,Under,17.5,-125
2026-02-04,Peyton Watson,Denver Nuggets @ New York Knicks,Over,16.5,-104
2026-02-04,Peyton Watson,Denver Nuggets @ New York Knicks,Under,16.5,-123
2026-02-04,Mikal Bridges,Denver Nuggets @ New York Knicks,Over,14.5,-113
2026-02-04,Mikal Bridges,Denver Nuggets @ New York Knicks,Under,14.5,-113
2026-02-04,Josh Hart,Denver Nuggets @ New York Knicks,Over,12.5,-114
2026-02-04,Josh Hart,Denver Nuggets @ New York Knicks,Under,12.5,-111
2026-02-04,Miles McBride,Denver Nuggets @ New York Knicks,Over,10.5,-113
2026-02-04,Miles McBride,Denver Nuggets @ New York Knicks,Under,10.5,-113
2026-02-04,Mitchell Robinson,Denver Nuggets @ New York Knicks,Over,4.5,101
2026-02-04,Mitchell Robinson,Denver Nuggets @ New York Knicks,Under,4.5,-128
2026-02-04,Anthony Edwards,Minnesota Timberwolves @ Toronto Raptors,Over,28.5,-114
2026-02-04,Anthony Edwards,Minnesota Timberwolves @ Toronto Raptors,Under,28.5,-112
2026-02-04,Brandon Ingram,Minnesota Timberwolves @ Toronto Raptors,Over,20.5,-118
2026-02-04,Brandon Ingram,Minnesota Timberwolves @ Toronto Raptors,Under,20.5,-108
2026-02-04,Julius Randle,Minnesota Timberwolves @ Toronto Raptors,Over,19.5,-122
2026-02-04,Julius Randle,Minnesota Timberwolves @ Toronto Raptors,Under,19.5,-105
2026-02-04,R.J. Barrett,Minnesota Timberwolves @ Toronto Raptors,Over,17.5,-105
2026-02-04,R.J. Barrett,Minnesota Timberwolves @ Toronto Raptors,Under,17.5,-122
2026-02-04,Scottie Barnes,Minnesota Timberwolves @ Toronto Raptors,Over,16.5,-120
2026-02-04,Scottie Barnes,Minnesota Timberwolves @ Toronto Raptors,Under,16.5,-106
2026-02-04,Immanuel Quickley,Minnesota Timberwolves @ Toronto Raptors,Over,16.5,-110
2026-02-04,Immanuel Quickley,Minnesota Timberwolves @ Toronto Raptors,Under,16.5,-116
2026-02-04,Jaden McDaniels,Minnesota Timberwolves @ Toronto Raptors,Over,14.5,-123
2026-02-04,Jaden McDaniels,Minnesota Timberwolves @ Toronto Raptors,Under,14.5,-104
2026-02-04,Naz Reid,Minnesota Timberwolves @ Toronto Raptors,Over,13.5,-107
2026-02-04,Naz Reid,Minnesota Timberwolves @ Toronto Raptors,Under,13.5,-119
2026-02-04,Donte DiVincenzo,Minnesota Timberwolves @ Toronto Raptors,Over,12.5,-113
2026-02-04,Donte DiVincenzo,Minnesota Timberwolves @ Toronto Raptors,Under,12.5,-113
2026-02-04,Sandro Mamukelashvili,Minnesota Timberwolves @ Toronto Raptors,Over,10.5,-117
2026-02-04,Sandro Mamukelashvili,Minnesota Timberwolves @ Toronto Raptors,Under,10.5,-109
2026-02-04,Rudy Gobert,Minnesota Timberwolves @ Toronto Raptors,Over,9.5,-109
2026-02-04,Rudy Gobert,Minnesota Timberwolves @ Toronto Raptors,Under,9.5,-117
2026-02-04,Collin Murray-Boyles,Minnesota Timberwolves @ Toronto Raptors,Over,8.5,106
