date,player,game,line
2026-02-24,Patrick Williams,Charlotte Hornets @ Chicago Bulls,7.5
2026-02-24,Ryan Kalkbrenner,Charlotte Hornets @ Chicago Bulls,5.5
2026-02-24,Zion Williamson,Golden State Warriors @ New Orleans Pelicans,23.5
2026-02-24,Saddiq Bey,Golden State Warriors @ New Orleans Pelicans,18.5
2026-02-24,Moses Moody,Golden State Warriors @ New Orleans Pelicans,17.5
2026-02-24,De'Anthony Melton,Golden State Warriors @ New Orleans Pelicans,16.5
2026-02-24,Brandin Podziemski,Golden State Warriors @ New Orleans Pelicans,16.5
2026-02-24,Gui Santos,Golden State Warriors @ New Orleans Pelicans,13.5
2026-02-24,Jeremiah Fears,Golden State Warriors @ New Orleans Pelicans,11.5
2026-02-24,Pat Spencer,Golden State Warriors @ New Orleans Pelicans,11.5
2026-02-24,Derik Queen,Golden State Warriors @ New Orleans Pelicans,10.5
2026-02-24,Al Horford,Golden State Warriors @ New Orleans Pelicans,10.5
2026-02-24,Herb Jones,Golden State Warriors @ New Orleans Pelicans,9.5
2026-02-24,Draymond Green,Golden State Warriors @ New Orleans Pelicans,9.5
2026-02-24,Norman Powell,Miami Heat @ Milwaukee Bucks,19.5
2026-02-24,Kevin Porter Jr.,Miami Heat @ Milwaukee Bucks,18.5
2026-02-24,Ryan Rollins,Miami Heat @ Milwaukee Bucks,18.5
2026-02-24,Tyler Herro,Miami Heat @ Milwaukee Bucks,17.5
2026-02-24,Bam Adebayo,Miami Heat @ Milwaukee Bucks,17.5
2026-02-24,Andrew Wiggins,Miami Heat @ Milwaukee Bucks,15.5
2026-02-24,Cam Thomas,Miami Heat @ Milwaukee Bucks,15.5
2026-02-24,Jaime Jaquez Jr,Miami Heat @ Milwaukee Bucks,11.5
2026-02-24,Kyle Kuzma,Miami Heat @ Milwaukee Bucks,11.5
2026-02-24,Myles Turner,Miami Heat @ Milwaukee Bucks,11.5
2026-02-24,Bobby Portis,Miami Heat @ Milwaukee Bucks,10.5
2026-02-24,A.J. Green,Miami Heat @ Milwaukee Bucks,9.5
2026-02-24,Pelle Larsson,Miami Heat @ Milwaukee Bucks,9.5
2026-02-24,Kel'el Ware,Miami Heat @ Milwaukee Bucks,8.5
2026-02-24,Davion Mitchell,Miami Heat @ Milwaukee Bucks,7.5
2026-02-24,Jericho Sims,Miami Heat @ Milwaukee Bucks,4.5
2026-02-24,Anthony Edwards,Minnesota Timberwolves @ Portland Trail Blazers,29.5
2026-02-24,Jerami Grant,Minnesota Timberwolves @ Portland Trail Blazers,20.5
2026-02-24,Julius Randle,Minnesota Timberwolves @ Portland Trail Blazers,20.5
2026-02-24,Jrue Holiday,Minnesota Timberwolves @ Portland Trail Blazers,17.5
2026-02-24,Scoot Henderson,Minnesota Timberwolves @ Portland Trail Blazers,16.5
2026-02-24,Jaden McDaniels,Minnesota Timberwolves @ Portland Trail Blazers,14.5
2026-02-24,Donovan Clingan,Minnesota Timberwolves @ Portland Trail Blazers,13.5
2026-02-24,Toumani Camara,Minnesota Timberwolves @ Portland Trail Blazers,13.5
2026-02-24,Ayo Dosunmu,Minnesota Timberwolves @ Portland Trail Blazers,12.5
2026-02-24,Rudy Gobert,Minnesota Timberwolves @ Portland Trail Blazers,11.5
2026-02-24,Naz Reid,Minnesota Timberwolves @ Portland Trail Blazers,11.5
2026-02-24,Donte DiVincenzo,Minnesota Timberwolves @ Portland Trail Blazers,9.5
2026-02-25,Cade Cunningham,Oklahoma City Thunder @ Detroit Pistons,25.5
2026-02-25,Chet Holmgren,Oklahoma City Thunder @ Detroit Pistons,16.5
2026-02-25,Jalen Duren,Oklahoma City Thunder @ Detroit Pistons,16.5
2026-02-25,Isaiah Joe,Oklahoma City Thunder @ Detroit Pistons,14.5
2026-02-25,Tobias Harris,Oklahoma City Thunder @ Detroit Pistons,13.5
2026-02-25,Aaron Wiggins,Oklahoma City Thunder @ Detroit Pistons,12.5
2026-02-25,Cason Wallace,Oklahoma City Thunder @ Detroit Pistons,11.5
2026-02-25,Duncan Robinson,Oklahoma City Thunder @ Detroit Pistons,11.5
2026-02-25,Luguentz Dort,Oklahoma City Thunder @ Detroit Pistons,10.5
2026-02-25,Ausar Thompson,Oklahoma City Thunder @ Detroit Pistons,9.5
2026-02-25,Jared McCain,Oklahoma City Thunder @ Detroit Pistons,8.5
2026-02-25,Ron Holland,Oklahoma City Thunder @ Detroit Pistons,6.5
2026-02-25,Caris LeVert,Oklahoma City Thunder @ Detroit Pistons,6.5
2026-02-25,Moses Moody,Golden State Warriors @ Memphis Grizzlies,18.5
2026-02-25,Brandin Podziemski,Golden State Warriors @ Memphis Grizzlies,17.5
2026-02-25,Ty Jerome,Golden State Warriors @ Memphis Grizzlies,16.5
2026-02-25,Gui Santos,Golden State Warriors @ Memphis Grizzlies,15.5
2026-02-25,G.G. Jackson,Golden State Warriors @ Memphis Grizzlies,14.5
2026-02-25,Jaylen Wells,Golden State Warriors @ Memphis Grizzlies,11.5
2026-02-25,Al Horford,Golden State Warriors @ Memphis Grizzlies,11.5
2026-02-25,Scotty Pippen Jr,Golden State Warriors @ Memphis Grizzlies,10.5
2026-02-25,Cam Spencer,Golden State Warriors @ Memphis Grizzlies,8.5
2026-02-25,Victor Wembanyama,San Antonio Spurs @ Toronto Raptors,22.5
2026-02-25,Brandon Ingram,San Antonio Spurs @ Toronto Raptors,21.5
2026-02-25,R.J. Barrett,San Antonio Spurs @ Toronto Raptors,17.5
2026-02-25,Scottie Barnes,San Antonio Spurs @ Toronto Raptors,17.5
2026-02-25,De'Aaron Fox,San Antonio Spurs @ Toronto Raptors,16.5
2026-02-25,Immanuel Quickley,San Antonio Spurs @ Toronto Raptors,16.5
2026-02-25,Stephon Castle,San Antonio Spurs @ Toronto Raptors,15.5
2026-02-25,Devin Vassell,San Antonio Spurs @ Toronto Raptors,13.5
2026-02-25,Dylan Harper,San Antonio Spurs @ Toronto Raptors,9.5
2026-02-25,Julian Champagnie,San Antonio Spurs @ Toronto Raptors,8.5
2026-02-25,Collin Murray-Boyles,San Antonio Spurs @ Toronto Raptors,8.5
2026-02-25,Harrison Barnes,San Antonio Spurs @ Toronto Raptors,7.5
2026-02-25,Jamal Shead,San Antonio Spurs @ Toronto Raptors,6.5
2026-02-25,Donovan Mitchell,Cleveland Cavaliers @ Milwaukee Bucks,26.5
2026-02-25,James Harden,Cleveland Cavaliers @ Milwaukee Bucks,20.5
2026-02-25,Kevin Porter Jr.,Cleveland Cavaliers @ Milwaukee Bucks,19.5
2026-02-25,Ryan Rollins,Cleveland Cavaliers @ Milwaukee Bucks,18.5
2026-02-25,Jarrett Allen,Cleveland Cavaliers @ Milwaukee Bucks,15.5
2026-02-25,Cam Thomas,Cleveland Cavaliers @ Milwaukee Bucks,14.5
2026-02-25,Jaylon Tyson,Cleveland Cavaliers @ Milwaukee Bucks,11.5
2026-02-25,Kyle Kuzma,Cleveland Cavaliers @ Milwaukee Bucks,11.5
2026-02-25,Sam Merrill,Cleveland Cavaliers @ Milwaukee Bucks,10.5
2026-02-25,Myles Turner,Cleveland Cavaliers @ Milwaukee Bucks,10.5
2026-02-25,Bobby Portis,Cleveland Cavaliers @ Milwaukee Bucks,10.5
2026-02-25,A.J. Green,Cleveland Cavaliers @ Milwaukee Bucks,8.5
2026-02-25,Dean Wade,Cleveland Cavaliers @ Milwaukee Bucks,6.5
2026-02-25,Kevin Durant,Sacramento Kings @ Houston Rockets,25.5
2026-02-25,Alperen Sengun,Sacramento Kings @ Houston Rockets,20.5
2026-02-25,Jabari Smith Jr,Sacramento Kings @ Houston Rockets,16.5
2026-02-25,Tari Eason,Sacramento Kings @ Houston Rockets,15.5
2026-02-25,Keegan Murray,Sacramento Kings @ Houston Rockets,15.5
2026-02-25,DeMar DeRozan,Sacramento Kings @ Houston Rockets,14.5
2026-02-25,Reed Sheppard,Sacramento Kings @ Houston Rockets,14.5
2026-02-25,Russell Westbrook,Sacramento Kings @ Houston Rockets,13.5
2026-02-25,Maxime Raynaud,Sacramento Kings @ Houston Rockets,12.5
2026-02-25,Nique Clifford,Sacramento Kings @ Houston Rockets,9.5
2026-02-25,Precious Achiuwa,Sacramento Kings @ Houston Rockets,9.5
2026-02-25,Dorian Finney-Smith,Sacramento Kings @ Houston Rockets,5.5
2026-02-25,Jaylen Brown,Boston Celtics @ Denver Nuggets,28.5
2026-02-25,Nikola Jokic,Boston Celtics @ Denver Nuggets,27.5
2026-02-25,Jamal Murray,Boston Celtics @ Denver Nuggets,22.5
2026-02-25,Payton Pritchard,Boston Celtics @ Denver Nuggets,18.5
2026-02-25,Derrick White,Boston Celtics @ Denver Nuggets,17.5
2026-02-25,Nikola Vucevic,Boston Celtics @ Denver Nuggets,11.5
2026-02-25,Cameron Johnson,Boston Celtics @ Denver Nuggets,11.5
2026-02-25,Christian Braun,Boston Celtics @ Denver Nuggets,10.5
2026-02-25,Tim Hardaway Jr,Boston Celtics @ Denver Nuggets,10.5
2026-02-25,Julian Strawther,Boston Celtics @ Denver Nuggets,10.5
2026-02-25,Sam Hauser,Boston Celtics @ Denver Nuggets,9.5
2026-02-25,Neemias Queta,Boston Celtics @ Denver Nuggets,8.5
2026-02-25,Bruce Brown,Boston Celtics @ Denver Nuggets,7.5
2026-02-25,Jonas Valanciunas,Boston Celtics @ Denver Nuggets,7.5
2026-02-25,Baylor Scheierman,Boston Celtics @ Denver Nuggets,6.5
2026-02-26,Brandon Miller,Charlotte Hornets @ Indiana Pacers,21.5
2026-02-26,LaMelo Ball,Charlotte Hornets @ Indiana Pacers,19.5
2026-02-26,Kon Knueppel,Charlotte Hornets @ Indiana Pacers,18.5
2026-02-26,Andrew Nembhard,Charlotte Hornets @ Indiana Pacers,17.5
2026-02-26,Jarace Walker,Charlotte Hornets @ Indiana Pacers,16.5
2026-02-26,Miles Bridges,Charlotte Hornets @ Indiana Pacers,15.5
2026-02-26,Jay Huff,Charlotte Hornets @ Indiana Pacers,11.5
2026-02-26,Kam Jones,Charlotte Hornets @ Indiana Pacers,9.5
2026-02-26,Moussa Diabate,Charlotte Hornets @ Indiana Pacers,8.5
2026-02-26,Tyrese Maxey,Miami Heat @ Philadelphia 76ers,27.5
2026-02-26,Joel Embiid,Miami Heat @ Philadelphia 76ers,27.5
2026-02-26,Norman Powell,Miami Heat @ Philadelphia 76ers,21.5
2026-02-26,Tyler Herro,Miami Heat @ Philadelphia 76ers,17.5
2026-02-26,Bam Adebayo,Miami Heat @ Philadelphia 76ers,16.5
2026-02-26,Andrew Wiggins,Miami Heat @ Philadelphia 76ers,14.5
2026-02-26,VJ Edgecombe,Miami Heat @ Philadelphia 76ers,14.5
2026-02-26,Kelly Oubre Jr,Miami Heat @ Philadelphia 76ers,14.5
2026-02-26,Jaime Jaquez Jr,Miami Heat @ Philadelphia 76ers,11.5
2026-02-26,Quentin Grimes,Miami Heat @ Philadelphia 76ers,11.5
2026-02-26,Pelle Larsson,Miami Heat @ Philadelphia 76ers,10.5
2026-02-26,Dominick Barlow,Miami Heat @ Philadelphia 76ers,8.5
2026-02-26,Davion Mitchell,Miami Heat @ Philadelphia 76ers,7.5
2026-02-26,Jalen Johnson,Washington Wizards @ Atlanta Hawks,23.5
2026-02-26,C.J. McCollum,Washington Wizards @ Atlanta Hawks,20.5
2026-02-26,Nickeil Alexander-Walker,Washington Wizards @ Atlanta Hawks,19.5
2026-02-26,Onyeka Okongwu,Washington Wizards @ Atlanta Hawks,15.5
2026-02-26,Dyson Daniels,Washington Wizards @ Atlanta Hawks,12.5
2026-02-26,Tristan Vukcevic,Washington Wizards @ Atlanta Hawks,12.5
2026-02-26,Tre Johnson,Washington Wizards @ Atlanta Hawks,12.5
2026-02-26,Will Riley,Washington Wizards @ Atlanta Hawks,12.5
2026-02-26,Kyshawn George,Washington Wizards @ Atlanta Hawks,11.5
2026-02-26,Bilal Coulibaly,Washington Wizards @ Atlanta Hawks,10.5
2026-02-26,Carlton Carrington,Washington Wizards @ Atlanta Hawks,10.5
2026-02-26,Jock Landale,Washington Wizards @ Atlanta Hawks,8.5
2026-02-26,Victor Wembanyama,San Antonio Spurs @ Brooklyn Nets,23.5
2026-02-26,Michael Porter Jr,San Antonio Spurs @ Brooklyn Nets,23.5
2026-02-26,De'Aaron Fox,San Antonio Spurs @ Brooklyn Nets,16.5
2026-02-26,Stephon Castle,San Antonio Spurs @ Brooklyn Nets,15.5
2026-02-26,Dylan Harper,San Antonio Spurs @ Brooklyn Nets,12.5
2026-02-26,Devin Vassell,San Antonio Spurs @ Brooklyn Nets,12.5
2026-02-26,Noah Clowney,San Antonio Spurs @ Brooklyn Nets,11.5
2026-02-26,Nicolas Claxton,San Antonio Spurs @ Brooklyn Nets,11.5
2026-02-26,Nolan Traore,San Antonio Spurs @ Brooklyn Nets,10.5
2026-02-26,Egor Demin,San Antonio Spurs @ Brooklyn Nets,10.5
2026-02-26,Julian Champagnie,San Antonio Spurs @ Brooklyn Nets,8.5
2026-02-26,Danny Wolf,San Antonio Spurs @ Brooklyn Nets,8.5
2026-02-26,Day'Ron Sharpe,San Antonio Spurs @ Brooklyn Nets,7.5
2026-02-26,Kevin Durant,Houston Rockets @ Orlando Magic,25.5
2026-02-26,Paolo Banchero,Houston Rockets @ Orlando Magic,21.5
2026-02-26,Alperen Sengun,Houston Rockets @ Orlando Magic,20.5
2026-02-26,Desmond Bane,Houston Rockets @ Orlando Magic,19.5
2026-02-26,Anthony Black,Houston Rockets @ Orlando Magic,15.5
2026-02-26,Jabari Smith Jr,Houston Rockets @ Orlando Magic,14.5
2026-02-26,Tari Eason,Houston Rockets @ Orlando Magic,12.5
2026-02-26,Jalen Suggs,Houston Rockets @ Orlando Magic,11.5
2026-02-26,Wendell Carter Jr,Houston Rockets @ Orlando Magic,9.5
2026-02-26,Jerami Grant,Portland Trail Blazers @ Chicago Bulls,20.5
2026-02-26,Jrue Holiday,Portland Trail Blazers @ Chicago Bulls,18.5
2026-02-26,Matas Buzelis,Portland Trail Blazers @ Chicago Bulls,18.5
2026-02-26,Donovan Clingan,Portland Trail Blazers @ Chicago Bulls,15.5
2026-02-26,Josh Giddey,Portland Trail Blazers @ Chicago Bulls,15.5
2026-02-26,Toumani Camara,Portland Trail Blazers @ Chicago Bulls,13.5
2026-02-26,Guerschon Yabusele,Portland Trail Blazers @ Chicago Bulls,11.5
2026-02-26,Isaac Okoro,Portland Trail Blazers @ Chicago Bulls,10.5
2026-02-26,Naji Marshall,Sacramento Kings @ Dallas Mavericks,19.5
2026-02-26,DeMar DeRozan,Sacramento Kings @ Dallas Mavericks,16.5
2026-02-26,Brandon Williams,Sacramento Kings @ Dallas Mavericks,16.5
2026-02-26,Max Christie,Sacramento Kings @ Dallas Mavericks,14.5
2026-02-26,Marvin Bagley III,Sacramento Kings @ Dallas Mavericks,14.5
2026-02-26,Russell Westbrook,Sacramento Kings @ Dallas Mavericks,14.5
2026-02-26,Nique Clifford,Sacramento Kings @ Dallas Mavericks,13.5
2026-02-26,Maxime Raynaud,Sacramento Kings @ Dallas Mavericks,12.5
2026-02-26,Klay Thompson,Sacramento Kings @ Dallas Mavericks,12.5
2026-02-26,Malik Monk,Sacramento Kings @ Dallas Mavericks,12.5
2026-02-26,Precious Achiuwa,Sacramento Kings @ Dallas Mavericks,9.5
2026-02-26,Luka Doncic,Los Angeles Lakers @ Phoenix Suns,30.5
2026-02-26,Jalen Green,Los Angeles Lakers @ Phoenix Suns,20.5
2026-02-26,Austin Reaves,Los Angeles Lakers @ Phoenix Suns,20.5
2026-02-26,LeBron James,Los Angeles Lakers @ Phoenix Suns,18.5
2026-02-26,Grayson Allen,Los Angeles Lakers @ Phoenix Suns,16.5
2026-02-26,Collin Gillespie,Los Angeles Lakers @ Phoenix Suns,15.5
2026-02-26,Mark Williams,Los Angeles Lakers @ Phoenix Suns,11.5
2026-02-26,Deandre Ayton,Los Angeles Lakers @ Phoenix Suns,10.5
2026-02-26,Royce O'Neale,Los Angeles Lakers @ Phoenix Suns,9.5
2026-02-26,Marcus Smart,Los Angeles Lakers @ Phoenix Suns,6.5
2026-02-26,Zion Williamson,New Orleans Pelicans @ Utah Jazz,24.5
2026-02-26,Saddiq Bey,New Orleans Pelicans @ Utah Jazz,19.5
2026-02-26,Ace Bailey,New Orleans Pelicans @ Utah Jazz,15.5
2026-02-26,Dejounte Murray,New Orleans Pelicans @ Utah Jazz,14.5
2026-02-26,Kyle Filipowski,New Orleans Pelicans @ Utah Jazz,13.5
2026-02-26,Derik Queen,New Orleans Pelicans @ Utah Jazz,10.5
2026-02-26,Herb Jones,New Orleans Pelicans @ Utah Jazz,9.5
2026-02-26,Cody Williams,New Orleans Pelicans @ Utah Jazz,7.5
2026-02-26,John Konchar,New Orleans Pelicans @ Utah Jazz,5.5
2026-02-26,Kawhi Leonard,Minnesota Timberwolves @ Los Angeles Clippers,29.5
2026-02-26,Anthony Edwards,Minnesota Timberwolves @ Los Angeles Clippers,28.5
2026-02-26,Bennedict Mathurin,Minnesota Timberwolves @ Los Angeles Clippers,22.5
2026-02-26,Julius Randle,Minnesota Timberwolves @ Los Angeles Clippers,18.5
2026-02-26,John Collins,Minnesota Timberwolves @ Los Angeles Clippers,15.5
2026-02-26,Jaden McDaniels,Minnesota Timberwolves @ Los Angeles Clippers,13.5
2026-02-26,Naz Reid,Minnesota Timberwolves @ Los Angeles Clippers,12.5
2026-02-26,Ayo Dosunmu,Minnesota Timberwolves @ Los Angeles Clippers,12.5
2026-02-26,Derrick Jones,Minnesota Timberwolves @ Los Angeles Clippers,11.5
2026-02-26,Brook Lopez,Minnesota Timberwolves @ Los Angeles Clippers,10.5
2026-02-26,Donte DiVincenzo,Minnesota Timberwolves @ Los Angeles Clippers,10.5
2026-02-26,Rudy Gobert,Minnesota Timberwolves @ Los Angeles Clippers,10.5
2026-02-26,Kris Dunn,Minnesota Timberwolves @ Los Angeles Clippers,8.5
2026-02-27,Cade Cunningham,Cleveland Cavaliers @ Detroit Pistons,25.5
2026-02-27,James Harden,Cleveland Cavaliers @ Detroit Pistons,21.5
2026-02-27,Jalen Duren,Cleveland Cavaliers @ Detroit Pistons,18.5
2026-02-27,Jarrett Allen,Cleveland Cavaliers @ Detroit Pistons,15.5
2026-02-27,Evan Mobley,Cleveland Cavaliers @ Detroit Pistons,14.5
2026-02-27,Jaylon Tyson,Cleveland Cavaliers @ Detroit Pistons,12.5
2026-02-27,Tobias Harris,Cleveland Cavaliers @ Detroit Pistons,12.5
2026-02-27,Sam Merrill,Cleveland Cavaliers @ Detroit Pistons,12.5
2026-02-27,Duncan Robinson,Cleveland Cavaliers @ Detroit Pistons,11.5
2026-02-27,Ausar Thompson,Cleveland Cavaliers @ Detroit Pistons,8.5
2026-02-27,Paul Reed Jr,Cleveland Cavaliers @ Detroit Pistons,8.5
2026-02-27,Ron Holland,Cleveland Cavaliers @ Detroit Pistons,7.5
2026-02-27,Jaylen Brown,Brooklyn Nets @ Boston Celtics,27.5
2026-02-27,Michael Porter Jr,Brooklyn Nets @ Boston Celtics,21.5
2026-02-27,Payton Pritchard,Brooklyn Nets @ Boston Celtics,17.5
2026-02-27,Derrick White,Brooklyn Nets @ Boston Celtics,16.5
2026-02-27,Nikola Vucevic,Brooklyn Nets @ Boston Celtics,12.5
2026-02-27,Noah Clowney,Brooklyn Nets @ Boston Celtics,11.5
2026-02-27,Egor Demin,Brooklyn Nets @ Boston Celtics,10.5
2026-02-27,Nolan Traore,Brooklyn Nets @ Boston Celtics,10.5
2026-02-27,Nicolas Claxton,Brooklyn Nets @ Boston Celtics,10.5
2026-02-27,Sam Hauser,Brooklyn Nets @ Boston Celtics,9.5
2026-02-27,Neemias Queta,Brooklyn Nets @ Boston Celtics,9.5
2026-02-27,Baylor Scheierman,Brooklyn Nets @ Boston Celtics,6.5
2026-02-27,Jalen Brunson,New York Knicks @ Milwaukee Bucks,26.5
2026-02-27,Kevin Porter Jr.,New York Knicks @ Milwaukee Bucks,19.5
2026-02-27,Karl-Anthony Towns,New York Knicks @ Milwaukee Bucks,19.5
2026-02-27,Ryan Rollins,New York Knicks @ Milwaukee Bucks,17.5
2026-02-27,OG Anunoby,New York Knicks @ Milwaukee Bucks,15.5
2026-02-27,Mikal Bridges,New York Knicks @ Milwaukee Bucks,14.5
2026-02-27,Cam Thomas,New York Knicks @ Milwaukee Bucks,11.5
2026-02-27,Kyle Kuzma,New York Knicks @ Milwaukee Bucks,11.5
2026-02-27,Josh Hart,New York Knicks @ Milwaukee Bucks,10.5
2026-02-27,Myles Turner,New York Knicks @ Milwaukee Bucks,10.5
2026-02-27,Bobby Portis,New York Knicks @ Milwaukee Bucks,9.5
2026-02-27,A.J. Green,New York Knicks @ Milwaukee Bucks,9.5
2026-02-27,Jose Alvarado,New York Knicks @ Milwaukee Bucks,7.5
2026-02-27,Mitchell Robinson,New York Knicks @ Milwaukee Bucks,5.5
2026-02-27,Naji Marshall,Memphis Grizzlies @ Dallas Mavericks,19.5
2026-02-27,P.J. Washington,Memphis Grizzlies @ Dallas Mavericks,16.5
2026-02-27,G.G. Jackson,Memphis Grizzlies @ Dallas Mavericks,16.5
2026-02-27,Max Christie,Memphis Grizzlies @ Dallas Mavericks,15.5
2026-02-27,Jaylen Wells,Memphis Grizzlies @ Dallas Mavericks,14.5
2026-02-27,Khris Middleton,Memphis Grizzlies @ Dallas Mavericks,13.5
2026-02-27,Scotty Pippen Jr,Memphis Grizzlies @ Dallas Mavericks,12.5
2026-02-27,Cam Spencer,Memphis Grizzlies @ Dallas Mavericks,10.5
2026-02-27,Walter Clayton Jr.,Memphis Grizzlies @ Dallas Mavericks,9.5
2026-02-27,Daniel Gafford,Memphis Grizzlies @ Dallas Mavericks,9.5
2026-02-27,Taylor Hendricks,Memphis Grizzlies @ Dallas Mavericks,9.5
2026-02-27,Shai Gilgeous-Alexander,Denver Nuggets @ Oklahoma City Thunder,28.5
2026-02-27,Nikola Jokic,Denver Nuggets @ Oklahoma City Thunder,28.5
2026-02-27,Jamal Murray,Denver Nuggets @ Oklahoma City Thunder,22.5
2026-02-27,Chet Holmgren,Denver Nuggets @ Oklahoma City Thunder,16.5
2026-02-27,Cameron Johnson,Denver Nuggets @ Oklahoma City Thunder,12.5
2026-02-27,Tim Hardaway Jr,Denver Nuggets @ Oklahoma City Thunder,11.5
2026-02-27,Christian Braun,Denver Nuggets @ Oklahoma City Thunder,11.5
2026-02-27,Julian Strawther,Denver Nuggets @ Oklahoma City Thunder,10.5
2026-02-27,Aaron Wiggins,Denver Nuggets @ Oklahoma City Thunder,9.5
2026-02-27,Isaiah Hartenstein,Denver Nuggets @ Oklahoma City Thunder,9.5
2026-02-27,Luguentz Dort,Denver Nuggets @ Oklahoma City Thunder,9.5
2026-02-27,Cason Wallace,Denver Nuggets @ Oklahoma City Thunder,9.5
2026-02-27,Isaiah Joe,Denver Nuggets @ Oklahoma City Thunder,9.5
2026-02-27,Bruce Brown,Denver Nuggets @ Oklahoma City Thunder,6.5
2026-02-28,Brandon Miller,Portland Trail Blazers @ Charlotte Hornets,22.5
2026-02-28,Jerami Grant,Portland Trail Blazers @ Charlotte Hornets,19.5
2026-02-28,Kon Knueppel,Portland Trail Blazers @ Charlotte Hornets,19.5
2026-02-28,LaMelo Ball,Portland Trail Blazers @ Charlotte Hornets,18.5
2026-02-28,Jrue Holiday,Portland Trail Blazers @ Charlotte Hornets,18.5
2026-02-28,Scoot Henderson,Portland Trail Blazers @ Charlotte Hornets,17.5
2026-02-28,Miles Bridges,Portland Trail Blazers @ Charlotte Hornets,14.5
2026-02-28,Donovan Clingan,Portland Trail Blazers @ Charlotte Hornets,13.5
2026-02-28,Toumani Camara,Portland Trail Blazers @ Charlotte Hornets,13.5
2026-02-28,Coby White,Portland Trail Blazers @ Charlotte Hornets,11.5
2026-02-28,Moussa Diabate,Portland Trail Blazers @ Charlotte Hornets,8.5
2026-02-28,Kris Murray,Portland Trail Blazers @ Charlotte Hornets,8.5
2026-02-28,Vit Krejci,Portland Trail Blazers @ Charlotte Hornets,8.5
2026-02-28,Grant Williams,Portland Trail Blazers @ Charlotte Hornets,6.5
2026-02-28,Ryan Kalkbrenner,Portland Trail Blazers @ Charlotte Hornets,4.5
2026-02-28,Kevin Durant,Houston Rockets @ Miami Heat,26.5
2026-02-28,Tyler Herro,Houston Rockets @ Miami Heat,20.5
2026-02-28,Alperen Sengun,Houston Rockets @ Miami Heat,19.5
2026-02-28,Bam Adebayo,Houston Rockets @ Miami Heat,18.5
2026-02-28,Amen Thompson,Houston Rockets @ Miami Heat,15.5
2026-02-28,Andrew Wiggins,Houston Rockets @ Miami Heat,15.5
2026-02-28,Reed Sheppard,Houston Rockets @ Miami Heat,14.5
2026-02-28,Jaime Jaquez Jr,Houston Rockets @ Miami Heat,14.5
2026-02-28,Tari Eason,Houston Rockets @ Miami Heat,13.5
2026-02-28,Pelle Larsson,Houston Rockets @ Miami Heat,10.5
2026-02-28,Davion Mitchell,Houston Rockets @ Miami Heat,7.5
2026-02-28,Kel'el Ware,Houston Rockets @ Miami Heat,7.5
2026-02-28,Josh Okogie,Houston Rockets @ Miami Heat,5.5
2026-02-28,Brandon Ingram,Toronto Raptors @ Washington Wizards,22.5
2026-02-28,Scottie Barnes,Toronto Raptors @ Washington Wizards,17.5
2026-02-28,Immanuel Quickley,Toronto Raptors @ Washington Wizards,17.5
2026-02-28,R.J. Barrett,Toronto Raptors @ Washington Wizards,17.5
2026-02-28,Tre Johnson,Toronto Raptors @ Washington Wizards,12.5
2026-02-28,Tristan Vukcevic,Toronto Raptors @ Washington Wizards,11.5
2026-02-28,Kyshawn George,Toronto Raptors @ Washington Wizards,10.5
2026-02-28,Jakob Poeltl,Toronto Raptors @ Washington Wizards,10.5
2026-02-28,Bilal Coulibaly,Toronto Raptors @ Washington Wizards,9.5
2026-02-28,Sandro Mamukelashvili,Toronto Raptors @ Washington Wizards,9.5
2026-02-28,Carlton Carrington,Toronto Raptors @ Washington Wizards,9.5
2026-02-28,Jamal Shead,Toronto Raptors @ Washington Wizards,7.5
2026-02-28,Ja'Kobe Walter,Toronto Raptors @ Washington Wizards,6.5
2026-02-28,Luka Doncic,Los Angeles Lakers @ Golden State Warriors,30.5
2026-02-28,Austin Reaves,Los Angeles Lakers @ Golden State Warriors,20.5
2026-02-28,LeBron James,Los Angeles Lakers @ Golden State Warriors,19.5
2026-02-28,De'Anthony Melton,Los Angeles Lakers @ Golden State Warriors,16.5
